log_id,timestamp,cmdb_id,log_name,value
Yi9lpn8BDiVcQfZwsZB8,1647764147,recommendationservice-0,log_recommendationservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 1 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""61a84b13-83a9-96a5-831b-ad629ca457ca"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.15:49888 10.68.66.219:3550 172.20.3.15:46958 - default"
zGaBp38BDiVcQfZwIsvr,1647782724,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 0 ""-"" ""grpc-go/1.31.0"" ""0f6193dd-c827-9f62-9617-88ff3abe552f"" ""currencyservice:7000"" ""172.20.3.23:7000"" inbound|7000|| 127.0.0.6:37585 172.20.3.23:7000 172.20.3.5:40186 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
u_7IpX8BDiVcQfZwf_gj,1647753850,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 128 6 6 ""-"" ""grpc-go/1.31.0"" ""23d86706-8c18-9659-babe-d9010c934360"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.12:42216 10.68.66.219:3550 172.20.3.12:59778 - default"
MwHOpX8BDiVcQfZwfkd-,1647754246,frontend-2,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 9620 0 0 0 ""-"" ""Go-http-client/1.1"" ""2efeba38-c1fa-93e4-92cc-350b2fa53eea"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.2.71:42136 10.68.163.189:14268 172.20.2.71:52942 - default"
4zWIpn8BDiVcQfZw6MgQ,1647766460,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 6 6 ""-"" ""grpc-go/1.31.0"" ""a173f3fa-836c-9fde-b3de-bae28617ef35"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" inbound|3550|| 127.0.0.6:41161 172.20.3.20:3550 172.20.3.12:44030 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
5LmapH8BDiVcQfZwj3SP,1647734065,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 5 5 ""-"" ""grpc-go/1.31.0"" ""92e0bad7-f907-9b7e-b233-efb8f91f28be"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.12:44030 10.68.66.219:3550 172.20.3.12:59778 - default"
1zFtpn8BDiVcQfZwf6Yq,1647764660,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 783 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:53516 10.68.28.233:4000 172.20.3.20:49648 - -"
7LNcpH8BDiVcQfZw7yS_,1647730026,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 19 1 1 ""-"" ""grpc-go/1.31.0"" ""fed413af-5650-9e6f-bff2-7a2ba2eccbe7"" ""currencyservice:7000"" ""172.20.3.23:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.2.68:43318 10.68.67.65:7000 172.20.2.68:32810 - default"
tR0wpn8BDiVcQfZwg6ef,1647760667,frontend-2,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 9413 0 0 0 ""-"" ""Go-http-client/1.1"" ""c4857a0c-21ca-9017-b599-8eb14083759c"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.2.71:42136 10.68.163.189:14268 172.20.2.71:52942 - default"
u2V6p38BDiVcQfZwlMDD,1647782301,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 3 3 ""-"" ""grpc-go/1.31.0"" ""0bd8c68a-3091-945b-a10e-f85fde3c22d6"" ""recommendationservice:8080"" ""172.20.3.39:8080"" inbound|8080|| 127.0.0.6:39147 172.20.3.39:8080 172.20.2.68:36618 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
H3P7p38BDiVcQfZwnHO2,1647790751,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 777 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.14:35350 10.68.28.233:4000 172.20.3.14:60822 - -"
5Wqip38BDiVcQfZw1PGf,1647784931,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""9627cd26-046b-94a0-a78c-b619274e6200"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.11:48206 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
suBdpX8BDiVcQfZw-4RS,1647746867,recommendationservice-0,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 4 3 ""-"" ""grpc-go/1.31.0"" ""bd69c5b5-ed14-9b6d-8e0b-8a4fb26e3666"" ""recommendationservice:8080"" ""172.20.3.15:8080"" inbound|8080|| 127.0.0.6:49071 172.20.3.15:8080 172.20.2.71:39038 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
Cu2PpX8BDiVcQfZwNepz,1647750090,adservice-2,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 307 0 0 0 ""-"" ""okhttp/3.14.7"" ""1d431b14-e0c8-9b68-8e0e-21e886473c7f"" ""jaeger-collector:9411"" ""172.20.4.66:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.2.67:38454 10.68.163.189:9411 172.20.2.67:33368 - default"
9lghp38BDiVcQfZwbLHS,1647776450,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 797 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:44310 10.68.28.233:4000 172.20.3.20:40442 - -"
uQTapX8BDiVcQfZwAaWc,1647754999,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 5 4 ""-"" ""grpc-go/1.31.0"" ""db37c6a7-7bb4-905c-97cd-9a6011bd49f7"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" inbound|3550|| 127.0.0.6:41161 172.20.3.20:3550 172.20.3.12:44030 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
xZ2So38BDiVcQfZwLofm,1647716738,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 768 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:43746 10.68.28.233:4000 172.20.3.20:39878 - -"
Wa87pH8BDiVcQfZwuHIl,1647727848,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 783 5 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:34146 10.68.28.233:4000 172.20.3.20:58510 - -"
aCtbpn8BDiVcQfZwSLp_,1647763470,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 1 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""ab3cec46-d91c-9d96-94fb-240af333a3f3"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.39:49000 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
Uqbso38BDiVcQfZwDcPQ,1647722628,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 748 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:37710 10.68.28.233:4000 172.20.3.20:33842 - -"
ayhUpn8BDiVcQfZwQsG9,1647763010,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 762 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:51912 10.68.28.233:4000 172.20.3.20:48044 - -"
CI8Qo38BDiVcQfZw5m7Q,1647708258,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 6 5 ""-"" ""grpc-go/1.31.0"" ""550a0c2b-8a42-9ae2-bc86-744f2847ff94"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.12:42216 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
l1YPp38BDiVcQfZw_xRZ,1647775310,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 779 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.20:47952 10.68.28.233:4000 172.20.3.20:44084 - -"
BJVFo38BDiVcQfZw4D4k,1647711738,emailservice-1,log_emailservice-envoy_gateway,"""POST /hipstershop.EmailService/SendOrderConfirmation HTTP/2"" 200 - via_upstream - ""-"" 234 5 1 1 ""-"" ""grpc-go/1.31.0"" ""e9ac8c7c-12da-9f3e-ab60-21d6de6a4090"" ""emailservice:5000"" ""172.20.3.29:8080"" inbound|8080|| 127.0.0.6:46933 172.20.3.29:8080 172.20.3.37:40988 outbound_.5000_._.emailservice.ts.svc.cluster.local default"
A1ULp38BDiVcQfZwfix2,1647775017,frontend-1,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 9467 0 0 0 ""-"" ""Go-http-client/1.1"" ""b14fc208-6711-9381-93b7-2842190875e2"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.2.68:44108 10.68.163.189:14268 172.20.2.68:55872 - default"
YJZMo38BDiVcQfZwUQcN,1647712158,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 4 4 ""-"" ""grpc-go/1.31.0"" ""ddb24737-9534-941e-b85a-592f13dcda5f"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.12:42216 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
sWV0p38BDiVcQfZw_RzH,1647781927,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 6 6 ""-"" ""grpc-go/1.31.0"" ""ddca350e-1de8-9fe3-b35d-66599d63b179"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.2.68:37650 10.68.66.219:3550 172.20.2.68:51408 - default"
rzR9pn8BDiVcQfZwBDhw,1647765678,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""6516398c-af14-92db-bba0-80478d1e515d"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" inbound|3550|| 127.0.0.6:42783 172.20.3.24:3550 172.20.2.68:37650 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
5SZOpn8BDiVcQfZwnpgp,1647762640,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 169 4 4 ""-"" ""grpc-go/1.31.0"" ""3a0e6772-df2c-9841-ae0b-a8e8927dab52"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.12:42216 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
yw_8pX8BDiVcQfZwrDuC,1647757273,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 26 19 1 0 ""-"" ""grpc-go/1.31.0"" ""51d3645c-2831-949b-89f1-ee92be0438d6"" ""currencyservice:7000"" ""172.20.3.23:7000"" inbound|7000|| 127.0.0.6:37585 172.20.3.23:7000 172.20.3.12:44100 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
66G9o38BDiVcQfZw2sj2,1647719601,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 19 1 0 ""-"" ""grpc-go/1.31.0"" ""a8fe5e0c-f63e-9127-8f31-e8efb9676851"" ""currencyservice:7000"" ""172.20.3.23:7000"" inbound|7000|| 127.0.0.6:37585 172.20.3.23:7000 172.20.2.71:45912 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
csHepH8BDiVcQfZw0V7W,1647738537,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.24:36688 10.68.28.233:4000 172.20.3.24:52810 - -"
lQnupX8BDiVcQfZw1-kP,1647756360,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 748 5 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.14:51876 10.68.28.233:4000 172.20.3.14:49116 - -"
WTmnpn8BDiVcQfZweNVy,1647768465,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 6 6 ""-"" ""grpc-go/1.31.0"" ""eec71f58-069f-9551-8eac-0c85e4130d39"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.2.68:37650 10.68.66.219:3550 172.20.2.68:51408 - default"
lzN3pn8BDiVcQfZwDanA,1647765290,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""7d12e846-6a22-9c6f-8834-60d3376ce912"" ""productcatalogservice:3550"" ""172.20.3.14:3550"" inbound|3550|| 127.0.0.6:40717 172.20.3.14:3550 172.20.3.11:48206 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
_P3DpX8BDiVcQfZwgTRa,1647753520,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.14:59456 10.68.28.233:4000 172.20.3.14:56696 - -"
iA_8pX8BDiVcQfZwvT-n,1647757269,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 158 5 5 ""-"" ""grpc-go/1.31.0"" ""4e35f1e5-2b12-9006-a03d-16f0dcc65ee4"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" inbound|3550|| 127.0.0.6:41161 172.20.3.20:3550 172.20.3.12:44030 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
g686pH8BDiVcQfZwYU6l,1647727754,frontend-0,log_frontend-envoy_gateway,"""GET /cart HTTP/1.1"" 200 - via_upstream - ""-"" 0 16407 66 65 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""36cb5ed5-819f-9019-a719-2a137196cd30"" ""frontend.ts:80"" ""172.20.3.12:8080"" inbound|8080|| 127.0.0.6:36543 172.20.3.12:8080 172.20.3.249:47528 - default"
2rZ-pH8BDiVcQfZwnrt9,1647732226,frontend-1,log_frontend-envoy_gateway,"""GET /product/OLJCESPC7Z HTTP/1.1"" 200 - via_upstream - ""-"" 0 8080 55 55 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""45cfb49f-ebca-9275-9501-949e032d274d"" ""frontend.ts:80"" ""172.20.2.68:8080"" inbound|8080|| 127.0.0.6:50055 172.20.2.68:8080 172.20.3.249:47522 - default"
UhIJpn8BDiVcQfZwz_fH,1647758130,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 8474 0 0 0 ""-"" ""Go-http-client/1.1"" ""c8191431-fc15-9c61-a4b9-9a97c01ea793"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.3.20:47394 10.68.163.189:14268 172.20.3.20:33558 - default"
r9ArpX8BDiVcQfZwAIud,1647743531,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 5 4 ""-"" ""grpc-go/1.31.0"" ""5e245af4-74f6-9ebd-a3a5-a618c2059d7d"" ""recommendationservice:8080"" ""172.20.3.39:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.2.71:41208 10.68.90.86:8080 172.20.2.71:59110 - default"
tRoipn8BDiVcQfZwkSKL,1647759750,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /api/traces?format=jaeger.thrift HTTP/1.1"" 202 - via_upstream - ""-"" 3154 0 0 0 ""-"" ""Python/THttpClient (recommendation_server.py)"" ""498b9216-6686-9158-941a-0c305f74a078"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.3.39:33826 10.68.163.189:14268 172.20.3.39:58152 - default"
nQvzpX8BDiVcQfZw7-1a,1647756700,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 4 3 ""-"" ""grpc-go/1.31.0"" ""20ed3ed5-ea6c-9418-93fa-6b3b2588c51c"" ""recommendationservice:8080"" ""172.20.3.39:8080"" inbound|8080|| 127.0.0.6:37693 172.20.3.39:8080 172.20.3.12:48884 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
8SpZpn8BDiVcQfZwXPAa,1647763340,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 5 4 ""-"" ""grpc-go/1.31.0"" ""8777cbf1-9c87-9e97-a771-f6f54e2850f0"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" inbound|3550|| 127.0.0.6:41161 172.20.3.20:3550 172.20.3.12:44030 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
YHUNqH8BDiVcQfZwp6zx,1647791939,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 5 4 ""-"" ""grpc-go/1.31.0"" ""e141595c-b4fd-933d-89c0-32dbb85a4e49"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" inbound|3550|| 127.0.0.6:42783 172.20.3.24:3550 172.20.3.12:40368 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
axolpn8BDiVcQfZwwfS6,1647759966,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 169 5 5 ""-"" ""grpc-go/1.31.0"" ""d5c64289-ab62-9162-a7eb-783e4bfe6382"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.12:44030 10.68.66.219:3550 172.20.3.12:59778 - default"
AMT2pH8BDiVcQfZwViXT,1647740079,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 797 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.2.32:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.3.14:46416 10.68.28.233:4000 172.20.3.14:43656 - -"
lS9kpn8BDiVcQfZwSQuh,1647764061,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 128 6 6 ""-"" ""grpc-go/1.31.0"" ""7851230d-c944-9b9b-a48c-947b5352e78a"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.2.71:43346 10.68.66.219:3550 172.20.2.71:42404 - default"
9jaRpn8BDiVcQfZwb980,1647767021,currencyservice-0,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 0 ""-"" ""grpc-go/1.31.0"" ""08f0252b-f887-926e-a026-f5aae3ef25c0"" ""currencyservice:7000"" ""172.20.3.13:7000"" inbound|7000|| 127.0.0.6:41333 172.20.3.13:7000 172.20.2.68:58382 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
ia85pH8BDiVcQfZwTDUx,1647727690,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 158 6 6 ""-"" ""grpc-go/1.31.0"" ""9776463f-ba4e-9205-81e4-70fcdaa9af40"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.2.71:43346 10.68.66.219:3550 172.20.2.71:42404 - default"
QrRspH8BDiVcQfZw0_oU,1647731068,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 4 4 ""-"" ""grpc-go/1.31.0"" ""2fd02551-4c26-9334-ac5f-a556917cf871"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" inbound|3550|| 127.0.0.6:41161 172.20.3.20:3550 172.20.2.71:43346 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
0qXjo38BDiVcQfZwlvLw,1647722068,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 3 3 ""-"" ""grpc-go/1.31.0"" ""4ccc3b68-b948-99e8-86af-a5b3da60dec7"" ""recommendationservice:8080"" ""172.20.3.39:8080"" inbound|8080|| 127.0.0.6:37693 172.20.3.39:8080 172.20.2.71:41208 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
W_i0pX8BDiVcQfZw3rHz,1647752565,recommendationservice-1,log_recommendationservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 1 1 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""68fd2880-f780-9882-b318-1a3c3e9aadbd"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.38:35130 10.68.66.219:3550 172.20.3.38:59296 - default"
ap2Po38BDiVcQfZwsEnL,1647716576,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 6 5 ""-"" ""grpc-go/1.31.0"" ""cf1d2a74-6240-99ba-ab52-9b6588fe3710"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.2.68:52046 10.68.66.219:3550 172.20.2.68:51408 - default"
UmiPp38BDiVcQfZwqe2X,1647783681,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.AdService/GetAds HTTP/2"" 200 - via_upstream - ""-"" 5 152 3 3 ""-"" ""grpc-go/1.31.0"" ""601409bc-1df1-9002-ba20-69c54de9b929"" ""adservice:9555"" ""172.20.3.33:9555"" outbound|9555||adservice.ts.svc.cluster.local 172.20.2.71:44666 10.68.57.11:9555 172.20.2.71:55516 - default"
fBMLpn8BDiVcQfZwemJ1,1647758240,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 1 1 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""012b610c-50f5-9328-8e67-9fa53080f995"" ""productcatalogservice:3550"" ""172.20.3.24:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.39:39696 10.68.66.219:3550 172.20.3.39:35962 - default"
5thEpX8BDiVcQfZwiRib,1647745205,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 128 5 5 ""-"" ""grpc-go/1.31.0"" ""b3fce68d-83a8-9595-a81a-bf51f934c88f"" ""productcatalogservice:3550"" ""172.20.3.20:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.3.12:44030 10.68.66.219:3550 172.20.3.12:59778 - default"
G1ovp38BDiVcQfZwmML5,1647777386,frontend-1,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 9432 0 0 0 ""-"" ""Go-http-client/1.1"" ""a57f979e-9587-9a75-b9dd-a6331970a52e"" ""jaeger-collector:14268"" ""172.20.4.66:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.2.68:44108 10.68.163.189:14268 172.20.2.68:55872 - default"
