log_id,timestamp,cmdb_id,log_name,value
19dBpX8BDiVcQfZwH0Fc,1647744979,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
oakGpH8BDiVcQfZwWUfs,1647724351,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
B5M6o38BDiVcQfZwQIhU,1647710975,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
7zicpn8BDiVcQfZw_GxF,1647767779,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
7sX-pH8BDiVcQfZwUppY,1647740603,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
Smump38BDiVcQfZw1D5A,1647785200,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
o8gLpX8BDiVcQfZwWypB,1647741456,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Ds8opX8BDiVcQfZwFY5M,1647743338,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
srmbpH8BDiVcQfZwIYFU,1647734101,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Hjiapn8BDiVcQfZwzR2b,1647767634,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
xADLpX8BDiVcQfZwYSuu,1647754041,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
SqPLo38BDiVcQfZw2STB,1647720519,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
thEFpn8BDiVcQfZwOM1E,1647757831,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
vPWspX8BDiVcQfZw15Gr,1647752040,cartservice-2,log_cartservice-service_application,     Request finished in 1.1817ms 200 application/grpc
UChUpn8BDiVcQfZwVsoz,1647763016,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
tAnvpX8BDiVcQfZwMP-4,1647756388,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
7q4vpH8BDiVcQfZwpwCC,1647727058,cartservice-2,log_cartservice-service_application,     Request finished in 0.7607ms 200 application/grpc
6C9lpn8BDiVcQfZwK2ZF,1647764120,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
sZZPo38BDiVcQfZwoFbW,1647712377,frontend-0,log_frontend-service_application,"severity: debug, message: view user cart"
ubeHpH8BDiVcQfZwsp98,1647732829,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
hBEFpn8BDiVcQfZwxvXd,1647757869,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
YfaupX8BDiVcQfZw5jAd,1647752175,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
xmqbp38BDiVcQfZwD0Hc,1647784428,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
PV1Bp38BDiVcQfZwaCtU,1647778555,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
HbNhpH8BDiVcQfZwVMqz,1647730314,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
_LFNpH8BDiVcQfZwOSgt,1647728993,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
pzmmpn8BDiVcQfZwNKco,1647768382,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
pVgip38BDiVcQfZweNso,1647776526,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
JUvqpn8BDiVcQfZwj-ew,1647772862,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
G1w5p38BDiVcQfZwui4y,1647778050,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
Y6boo38BDiVcQfZw3HQN,1647722418,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
38P0pH8BDiVcQfZwGbJp,1647739932,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
hyFApn8BDiVcQfZwLJsb,1647761695,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
j_y_pX8BDiVcQfZwcg3a,1647753259,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
YClVpn8BDiVcQfZwSDd5,1647763078,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
DqgBpH8BDiVcQfZw2det,1647724057,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
si9lpn8BDiVcQfZwBVVR,1647764110,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
RK42pH8BDiVcQfZwJejy,1647727484,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
lHDmp38BDiVcQfZwBvuy,1647789341,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
paCro38BDiVcQfZw8AxG,1647718426,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=d4a63535-a37e-4c04-b3d4-ab8def25c91f
gZpwo38BDiVcQfZwdh6Q,1647714526,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
ajaNpn8BDiVcQfZw0Gl6,1647766782,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
BNU8pX8BDiVcQfZwKcxh,1647744656,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', 'OLJCESPC7Z', '6E92ZMYYFZ', '0PUK6V6EV0', '66VCHSJNUP']"
y-JkpX8BDiVcQfZwSB7I,1647747286,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
NeJnpX8BDiVcQfZw67A4,1647747524,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
9jJwpn8BDiVcQfZw9Jz9,1647764892,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
CGRqp38BDiVcQfZw1ABq,1647781267,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
_lcap38BDiVcQfZwWKMF,1647775993,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
n19Mp38BDiVcQfZwQMKB,1647779265,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
x8P0pH8BDiVcQfZwRrvB,1647739944,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
8HHtp38BDiVcQfZwqP0x,1647789843,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
zHHmp38BDiVcQfZw-hsd,1647789404,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ZburpH8BDiVcQfZwMwie,1647735152,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
dKLAo38BDiVcQfZwQwMt,1647719756,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
HJ2Oo38BDiVcQfZwYyg4,1647716488,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
X5M4o38BDiVcQfZwBEJ9,1647710829,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
gPq6pX8BDiVcQfZwh8rW,1647752937,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
J1osp38BDiVcQfZw0F7m,1647777203,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
61klp38BDiVcQfZw818I,1647776753,frontend-1,log_frontend-service_application,"severity: debug, message: view user cart"
BClVpn8BDiVcQfZwJCi3,1647763068,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
8u6SpX8BDiVcQfZwjcX2,1647750317,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
hlIAp38BDiVcQfZwiQJt,1647774301,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
h3Lwp38BDiVcQfZw2Wb3,1647790046,checkoutservice-0,log_checkoutservice-service_application,"severity: info, message: order confirmation email sent to ""someone@example.com"""
4qXgo38BDiVcQfZwSJtH,1647721856,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
D44Do38BDiVcQfZwERjS,1647707359,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
DOuGpX8BDiVcQfZwEKme,1647749499,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
v1YTp38BDiVcQfZw7Kgg,1647775573,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
b5dXo38BDiVcQfZwdRc-,1647712889,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
rhwtpn8BDiVcQfZwed0W,1647760469,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
gBsopn8BDiVcQfZw4bmM,1647760169,frontend-2,log_frontend-service_application,"severity: debug, message: adding to cart"
MRgbpn8BDiVcQfZwKze4,1647759270,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
hkvopn8BDiVcQfZwMmE3,1647772706,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', 'LS4PSXUNUM', '2ZYFJ3GM2N', '1YMWWN1N4O', '66VCHSJNUP']"
GGRvp38BDiVcQfZwvpGp,1647781589,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
K6G6o38BDiVcQfZwkXgK,1647719382,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
uFcap38BDiVcQfZwk6yw,1647776007,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
StY_pX8BDiVcQfZwx8g_,1647744892,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
F9dBpX8BDiVcQfZw5XUT,1647745031,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
zRYTpn8BDiVcQfZw6mZg,1647758795,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
Qlsxp38BDiVcQfZwow_9,1647777520,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
vmuqp38BDiVcQfZwvJKN,1647785454,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
yGqap38BDiVcQfZwKCuG,1647784369,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
ZMcHpX8BDiVcQfZwayoc,1647741197,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
1vOkpX8BDiVcQfZw2mbs,1647751517,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
NO-WpX8BDiVcQfZwTrke,1647750562,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
xhkfpn8BDiVcQfZwFTpU,1647759525,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '6E92ZMYYFZ', '9SIQT8TOJO', 'L9ECAV7KIM', '0PUK6V6EV0']"
TEjcpn8BDiVcQfZwzX2R,1647771959,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
x6HAo38BDiVcQfZwD_49,1647719745,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
bOh5pX8BDiVcQfZw2jnS,1647748699,cartservice-1,log_cartservice-service_application,     Request finished in 0.6644ms 200 application/grpc
iHLzp38BDiVcQfZw78ii,1647790254,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
Nyxcpn8BDiVcQfZw43Kt,1647763579,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
6tMzpX8BDiVcQfZwvpmw,1647744103,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
RBoipn8BDiVcQfZwdBv8,1647759748,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
OCE-pn8BDiVcQfZwcSlC,1647761582,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
P-d4pX8BDiVcQfZwa6Ls,1647748606,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
b1kkp38BDiVcQfZwri8r,1647776670,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
3eBepX8BDiVcQfZwOZTu,1647746888,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=27a8acef-6a2f-434e-88da-33884e9a804a
USlVpn8BDiVcQfZwDh4B,1647763064,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
-gXdpX8BDiVcQfZwSXUQ,1647755209,frontend-1,log_frontend-service_application,"severity: debug, message: adding to cart"
A_GcpX8BDiVcQfZwDC4R,1647750938,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
tHDmp38BDiVcQfZwE_yE,1647789345,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
l7qipH8BDiVcQfZwVSuB,1647734572,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mypZpn8BDiVcQfZwc_pQ,1647763352,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
CUbWpn8BDiVcQfZwJRt3,1647771524,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
T0PPpn8BDiVcQfZwvs5n,1647771104,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
yO2OpX8BDiVcQfZwEJ_8,1647750023,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
x6POo38BDiVcQfZw22xD,1647720715,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
5b7FpH8BDiVcQfZwYkRh,1647736870,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
4hMLpn8BDiVcQfZwlWjQ,1647758250,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', '6E92ZMYYFZ', 'L9ECAV7KIM', '1YMWWN1N4O', '66VCHSJNUP']"
lnP-p38BDiVcQfZwAb37,1647790911,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '2ZYFJ3GM2N', '66VCHSJNUP', 'L9ECAV7KIM', '6E92ZMYYFZ']"
Gqblo38BDiVcQfZwZh8_,1647722191,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
Iq89pH8BDiVcQfZwfp6W,1647727965,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
7reBpH8BDiVcQfZwzgtr,1647732442,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
XW_dp38BDiVcQfZwWNag,1647788773,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
Do4Eo38BDiVcQfZwJDF3,1647707429,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
KWuop38BDiVcQfZwpWRw,1647785321,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '66VCHSJNUP', '6E92ZMYYFZ', 'LS4PSXUNUM', '1YMWWN1N4O']"
7DFspn8BDiVcQfZwMUmv,1647764580,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
qlQIp38BDiVcQfZw47vm,1647774850,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
aipYpn8BDiVcQfZwC18K,1647763259,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
jylWpn8BDiVcQfZwoMep,1647763168,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
C_WtpX8BDiVcQfZwN6f_,1647752064,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/EmptyCart'
IPq5pX8BDiVcQfZwvJhc,1647752884,checkoutservice-0,log_checkoutservice-service_application,"severity: info, message: order confirmation email sent to ""someone@example.com"""
PmRzp38BDiVcQfZwRPA2,1647781821,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
K6bqo38BDiVcQfZwoZ9D,1647722532,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
t48To38BDiVcQfZwcq7E,1647708433,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=5b81c51f-27d6-4618-91af-7ebe77d0c75b
iZ6co38BDiVcQfZwOo3C,1647717395,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
SZIwo38BDiVcQfZwO3_J,1647710320,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
yQbjpX8BDiVcQfZwAeii,1647755590,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
Fp2Ro38BDiVcQfZw_YF4,1647716727,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
R0_1pn8BDiVcQfZwkGhj,1647773582,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
FFgep38BDiVcQfZwHjAH,1647776240,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
_OBepX8BDiVcQfZwi5yx,1647746898,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=c8fb6ffd-f33a-4f89-8cc6-f5985a8d1e48
9WeDp38BDiVcQfZwGSE0,1647782858,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '9SIQT8TOJO', '0PUK6V6EV0', '1YMWWN1N4O', 'L9ECAV7KIM']"
Yqj5o38BDiVcQfZwCgHU,1647723478,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
RmmYp38BDiVcQfZwJfOQ,1647784237,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ked2pX8BDiVcQfZw3DK7,1647748502,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
mxolpn8BDiVcQfZwt-1S,1647759961,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '6E92ZMYYFZ', '2ZYFJ3GM2N', '9SIQT8TOJO', 'OLJCESPC7Z']"
tShSpn8BDiVcQfZwjhs5,1647762900,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
FO-WpX8BDiVcQfZwoM7S,1647750584,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
XC9lpn8BDiVcQfZwV3eq,1647764130,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
zUbWpn8BDiVcQfZwx1Vd,1647771566,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
LPWspX8BDiVcQfZweHty,1647752015,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
sqwmpH8BDiVcQfZwFLNL,1647726429,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/AddItem application/grpc 
K4zton8BDiVcQfZwiwH1,1647705950,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
bbZ-pH8BDiVcQfZwur_8,1647732242,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
kJ-jo38BDiVcQfZwVzeB,1647717863,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
PipYpn8BDiVcQfZwTnxq,1647763278,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
26Xho38BDiVcQfZwC7Si,1647721905,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
AwHOpX8BDiVcQfZwqVKH,1647754256,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
JgnspX8BDiVcQfZwWEjx,1647756202,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
JeNppX8BDiVcQfZwWg2P,1647747617,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
zm_Yp38BDiVcQfZwsUMS,1647788469,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
HjNzpn8BDiVcQfZwqGEI,1647765070,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
thgcpn8BDiVcQfZw-rQL,1647759389,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
ScLspH8BDiVcQfZwIKfZ,1647739410,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
J5M8o38BDiVcQfZw0e30,1647711144,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', '9SIQT8TOJO', '6E92ZMYYFZ', '2ZYFJ3GM2N', '0PUK6V6EV0']"
mDidpn8BDiVcQfZwe32O,1647767809,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '1YMWWN1N4O', '0PUK6V6EV0', '9SIQT8TOJO', '6E92ZMYYFZ']"
05pvo38BDiVcQfZw9Ao9,1647714491,emailservice-1,log_emailservice-service_application,"severity: INFO, message: A request to send order confirmation email to someone@example.com has been received."
W5M3o38BDiVcQfZwWjIJ,1647710784,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
RCtZpn8BDiVcQfZw7Cl0,1647763383,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=acf7386c-cc4c-42db-b708-6a70d4e1e7d8
vhIIpn8BDiVcQfZwi6VA,1647758050,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
mbZ3pH8BDiVcQfZwmQVY,1647731774,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
JKLBo38BDiVcQfZw4Swy,1647719864,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
d27Kp38BDiVcQfZw-CBx,1647787569,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
tt1TpX8BDiVcQfZw6FpY,1647746212,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
fKLJo38BDiVcQfZwJt_5,1647720341,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ZqLJo38BDiVcQfZw8fQl,1647720392,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
N1kkp38BDiVcQfZw6DhH,1647776685,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
1ylVpn8BDiVcQfZwFSLs,1647763066,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
mc8ppX8BDiVcQfZwCOBq,1647743401,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
5lsyp38BDiVcQfZwDRzJ,1647777548,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
1jBppn8BDiVcQfZw5qwF,1647764431,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
6Zpyo38BDiVcQfZwynXV,1647714681,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
i9dApX8BDiVcQfZwhQng,1647744942,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=b7db2320-c3c0-4dca-838e-fe72ab81390e
rtY9pX8BDiVcQfZweRlZ,1647744742,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
J1cbp38BDiVcQfZwYMlf,1647776061,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
71YPp38BDiVcQfZw7xKF,1647775311,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
fRsppn8BDiVcQfZwmeeT,1647760216,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
QVYRp38BDiVcQfZwxVh3,1647775431,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
L6kKpH8BDiVcQfZwo7LW,1647724631,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '9SIQT8TOJO', '2ZYFJ3GM2N', 'LS4PSXUNUM', '0PUK6V6EV0']"
3LmdpH8BDiVcQfZw8sVo,1647734286,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
7dU7pX8BDiVcQfZwLpRH,1647744591,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=37162b4b-bbd3-4a04-a7b0-0681918b846a
_MsZpX8BDiVcQfZwJokR,1647742361,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
NKf0o38BDiVcQfZwTo8_,1647723166,checkoutservice-2,log_checkoutservice-service_application,"severity: info, message: payment went through (transaction_id: 9ed7b363-540d-4f15-a8aa-52dfb1061856)"
Z-l8pX8BDiVcQfZwbzGC,1647748868,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
5jeYpn8BDiVcQfZwPsTe,1647767467,cartservice-1,log_cartservice-service_application,     Request finished in 0.8009ms 200 application/grpc
V0fbpn8BDiVcQfZwR_Hf,1647771861,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
