log_id,timestamp,cmdb_id,log_name,value
Axxbp38BXUazOxyep3yW,1647780273,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
H8LPpH8BXUazOxyenyHQ,1647737540,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=05873c41-4918-47f3-ad61-24422ecc085d
PeQQpn8BXUazOxyeAy2T,1647758539,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
1PZwpn8BXUazOxye2Wd4,1647764885,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
vxMsp38BXUazOxyeC_ow,1647777153,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
5fNapn8BXUazOxyeDJvT,1647763392,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
CcpVpX8BXUazOxyen0J3,1647746323,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
A8G-pH8BXUazOxye-ol0,1647736450,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
M7w_pH8BXUazOxyehGkj,1647728095,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
b8lSpX8BXUazOxyeCeZF,1647746089,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
GMtipX8BXUazOxyelbET,1647747172,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
phtVp38BXUazOxyebGqO,1647779864,cartservice-0,log_cartservice-service_application,     Request finished in 0.6568ms 200 application/grpc
kyB5p38BXUazOxyeagp6,1647782224,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
veAApn8BXUazOxye_x8e,1647757556,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
Prr7o38BXUazOxyek4Z3,1647723645,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
69_-pX8BXUazOxyezYJz,1647757411,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
m637on8BXUazOxyeJZV-,1647706841,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
0Owvpn8BXUazOxye0vMK,1647760625,frontend-1,log_frontend-service_application,"severity: debug, message: placing order"
JbSXo38BXUazOxyePWjR,1647717067,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
xNnqpX8BXUazOxyeofhv,1647756090,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
8c5_pX8BXUazOxyeWK0g,1647749059,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['6E92ZMYYFZ', '1YMWWN1N4O', '9SIQT8TOJO', 'OLJCESPC7Z', '2ZYFJ3GM2N']"
CNCMpX8BXUazOxyedxqH,1647749917,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
zM13pX8BXUazOxye3-Oh,1647748568,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
J_A9pn8BXUazOxyevyuA,1647761537,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
cM56pX8BXUazOxyePCGG,1647748723,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ZBtXp38BXUazOxyebt4L,1647779998,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=16d07713-6e1f-4e0e-88a1-dec03a0c4dd7
vcLgpH8BXUazOxye87-w,1647738679,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=21fbf335-3cb4-4be4-b731-76dfdb4dd5a3
gwTHpn8BXUazOxyerz3B,1647770577,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
xa85o38BXUazOxyeacnT,1647710921,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
c-olpn8BXUazOxye9z1g,1647759978,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
XLN_o38BXUazOxye6777,1647715541,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
w7sOpH8BXUazOxyecQ6y,1647724881,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
UsxupX8BXUazOxyeB9-3,1647747924,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
ELWso38BXUazOxye5wTz,1647718490,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
yOYZpn8BXUazOxyems8z,1647759168,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
0eMOpn8BXUazOxyejsYW,1647758444,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
0dz1pX8BXUazOxyee-h3,1647756800,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
O7W6o38BXUazOxyecZFh,1647719377,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
0NGapX8BXUazOxyesZ6x,1647750852,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
LvZypn8BXUazOxyefJys,1647764992,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
YstipX8BXUazOxyefa_M,1647747167,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '1YMWWN1N4O', 'L9ECAV7KIM', 'OLJCESPC7Z', '9SIQT8TOJO']"
9veGpn8BXUazOxyeJe-r,1647766282,cartservice-1,log_cartservice-service_application,     Request finished in 0.5331ms 200 application/grpc
nfucpn8BXUazOxyeENm6,1647767719,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=d4acbfaf-a656-4f3a-a26b-53d49ff35f0a
xP-zpn8BXUazOxyeH4_x,1647769229,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
QgTGpn8BXUazOxyevSU9,1647770515,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
CQXOpn8BXUazOxyegJOY,1647771024,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
zdnmpX8BXUazOxyengIG,1647755826,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
J-IJpn8BXUazOxyemnCM,1647758119,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
QBMop38BXUazOxye37ck,1647776947,cartservice-1,log_cartservice-service_application,     Request finished in 0.688ms 200 application/grpc
Y7xTpH8BXUazOxyeKfRn,1647729385,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
VLxDpH8BXUazOxyeDoN7,1647728331,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
3R9yp38BXUazOxyebMBQ,1647781765,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
PMT_pH8BXUazOxyejAqh,1647740683,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
9dKipX8BXUazOxyew3rL,1647751379,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
igjxpn8BXUazOxyeQMUs,1647773301,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
n8P8pH8BXUazOxye1uUE,1647740505,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
m8xnpX8BXUazOxyeJSh7,1647747472,paymentservice-2,log_paymentservice-service_application,"severity: info, message: Transaction processed: visa ending 0454     Amount: EUR2009.279080053"
LbBFo38BXUazOxyeDrk5,1647711683,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
y9CNpX8BXUazOxyehDhZ,1647749988,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
A9rrpX8BXUazOxye-Vbu,1647756177,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['LS4PSXUNUM', '66VCHSJNUP', '1YMWWN1N4O', 'L9ECAV7KIM', '6E92ZMYYFZ']"
UdnppX8BXUazOxyeMpcb,1647755996,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
U71ipH8BXUazOxyebGFB,1647730386,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
3scupX8BXUazOxyeoVap,1647743768,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Y7shpH8BXUazOxyegZMb,1647726131,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
vsPypH8BXUazOxye4nCP,1647739854,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
tdXDpX8BXUazOxye1VHZ,1647753547,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
8rBBo38BXUazOxyebG39,1647711446,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
PL-ipH8BXUazOxyeRbpq,1647734569,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
rBxfp38BXUazOxyeZLYa,1647780518,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
rg0Ep38BXUazOxyeYEjp,1647774554,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
4fyipn8BXUazOxyeVnzw,1647768130,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
A7ryo38BXUazOxyeRQRQ,1647723035,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
vfyipn8BXUazOxyekYOR,1647768144,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
Buwtpn8BXUazOxye32th,1647760496,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
RgbUpn8BXUazOxyeSyRf,1647771403,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
h8G6pH8BXUazOxyeG2xF,1647736130,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
gAG5pn8BXUazOxyehVhC,1647769649,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
OMG4pH8BXUazOxyewFF7,1647736043,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
zg8Np38BXUazOxyeV4wU,1647775140,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=4b7d2cc4-88b6-414e-8dce-7ecab38edb5a
qbr8o38BXUazOxyeYYwn,1647723697,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
KQbbpn8BXUazOxyent3-,1647771884,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
qwbTpn8BXUazOxye-BvM,1647771381,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', '66VCHSJNUP', 'L9ECAV7KIM', '1YMWWN1N4O', '2ZYFJ3GM2N']"
cgPDpn8BXUazOxyeZteZ,1647770296,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
MfZtpn8BXUazOxyetQVi,1647764680,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
XvBCpn8BXUazOxyeFq5G,1647761820,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
ViKMp38BXUazOxye-mMA,1647783505,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
AxtSp38BXUazOxye4C4n,1647779699,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=6c44e8dd-b56c-414a-8ed4-ce693a3bbc47
HviJpn8BXUazOxyePzz0,1647766486,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
Or1kpH8BXUazOxyexnHv,1647730537,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=eda08434-513d-435a-8e17-f8292595cf0d
TeMNpn8BXUazOxye2Jbt,1647758397,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
q9SzpX8BXUazOxyerEPN,1647752488,frontend-0,log_frontend-service_application,"severity: debug, message: view user cart"
Rw4Gp38BXUazOxye9wXK,1647774725,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
NNOrpX8BXUazOxyeTWgJ,1647751939,frontend-1,log_frontend-service_application,"severity: debug, message: request complete"
8STwp38BXUazOxyez-r0,1647790046,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=4aaacafc-3f57-4bc2-8504-195b9bfb3a69
yPJRpn8BXUazOxye4Jb5,1647762857,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
_ctjpX8BXUazOxyePcEI,1647747216,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', 'LS4PSXUNUM', 'OLJCESPC7Z', '66VCHSJNUP', '2ZYFJ3GM2N']"
q975pX8BXUazOxye8SKg,1647757093,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
b8PqpH8BXUazOxyetRlw,1647739316,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
9yOnp38BXUazOxyeGrSb,1647785216,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
-L56pH8BXUazOxye3Q7q,1647731986,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
3roBpH8BXUazOxyeR69L,1647724019,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
CcUTpX8BXUazOxyeEUAf,1647741961,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
1xU4p38BXUazOxye_Mjp,1647778001,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
N8xppX8BXUazOxyeSGFo,1647747613,cartservice-2,log_cartservice-service_application,     Request finished in 1.327ms 200 application/grpc
C7Soo38BXUazOxyeLuKF,1647718180,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
me41pn8BXUazOxyemIam,1647761001,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
XLsSpH8BXUazOxyejSuT,1647725149,frontend-0,log_frontend-service_application,"severity: info, message: order placed"
1OMOpn8BXUazOxye2tvt,1647758463,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
B9GYpX8BXUazOxyeBVTx,1647750676,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
OBEZp38BXUazOxyeAliX,1647775905,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
cxlIp38BXUazOxyeZ2GS,1647779013,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
McQIpX8BXUazOxyelJCF,1647741275,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
3iKLp38BXUazOxye9UaX,1647783440,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
kt33pX8BXUazOxyeuoYl,1647756947,frontend-0,log_frontend-service_application,"severity: debug, message: setting currency"
evBBpn8BXUazOxyeKpP0,1647761761,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '9SIQT8TOJO', 'OLJCESPC7Z', 'LS4PSXUNUM', '6E92ZMYYFZ']"
KvNXpn8BXUazOxyeZ0ZY,1647763217,cartservice-1,log_cartservice-service_application,     Request finished in 0.6877ms 200 application/grpc
UcLlpH8BXUazOxyevOt6,1647738992,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
AcYnpX8BXUazOxye2s3T,1647743324,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
H7Spo38BXUazOxye2O5i,1647718288,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
XPqVpn8BXUazOxyeueSl,1647767302,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
v_Napn8BXUazOxyeHp2F,1647763396,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
ePmOpn8BXUazOxyed49P,1647766828,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['66VCHSJNUP', '1YMWWN1N4O', 'OLJCESPC7Z', '0PUK6V6EV0', 'LS4PSXUNUM']"
fbN0o38BXUazOxye6G5p,1647714820,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
3vmNpn8BXUazOxyeaUVg,1647766756,frontend-2,log_frontend-service_application,"severity: info, message: home"
7ATKpn8BXUazOxyebn4C,1647770756,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
zA8Mp38BXUazOxyevH6Z,1647775097,checkoutservice-0,log_checkoutservice-service_application,"severity: info, message: [PlaceOrder] user_id=""77c9c989-1be6-4e11-a71d-942150c474c0"" user_currency=""USD"""
DMCxpH8BXUazOxye6b1a,1647735595,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
ZPuZpn8BXUazOxyeOJJ5,1647767532,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
y8-DpX8BXUazOxye3yyp,1647749356,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
V9OrpX8BXUazOxyem3B7,1647751960,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
9R9vp38BXUazOxyeCWMs,1647781544,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['0PUK6V6EV0', '2ZYFJ3GM2N', '6E92ZMYYFZ', '1YMWWN1N4O', 'L9ECAV7KIM']"
8LfVo38BXUazOxyeZrfY,1647721144,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
7s-GpX8BXUazOxyeRG5h,1647749511,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
DN35pX8BXUazOxyeFOky,1647757036,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
dwK8pn8BXUazOxyeKRsF,1647769821,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=ee8bcacc-d9ae-4542-b56c-440c21acd9ea
GNCRpX8BXUazOxyeJptM,1647750225,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
kAjnpn8BXUazOxyeNDak,1647772641,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
AvuYpn8BXUazOxyeeYD_,1647767483,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
UiUKqH8BXUazOxyeYzfH,1647791724,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
oQTJpn8BXUazOxyeo23P,1647770705,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
dPeEpn8BXUazOxyevs0i,1647766188,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
_AbTpn8BXUazOxye2Rjp,1647771373,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
psxopX8BXUazOxyeVUf7,1647747550,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=75938194-bbc5-4b73-bfed-18cd4c210165
rMxqpX8BXUazOxyeHXbO,1647747666,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
iBQ1p38BXUazOxyezO4m,1647777792,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
8RhDp38BXUazOxyeWgxx,1647778681,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
ILJao38BXUazOxyeVWof,1647713077,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
UsP1pH8BXUazOxyedI79,1647740022,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
K8P-pH8BXUazOxyeNfnJ,1647740596,cartservice-2,log_cartservice-service_application,     Request finished in 0.7573ms 200 application/grpc
vdbSpX8BXUazOxyevaSv,1647754523,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
AMQEpX8BXUazOxyevVRf,1647741023,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', '1YMWWN1N4O', 'LS4PSXUNUM', '66VCHSJNUP', '6E92ZMYYFZ']"
kfyhpn8BXUazOxyeAlo7,1647768042,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
iCTIp38BXUazOxyevlEt,1647787422,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
w9KfpX8BXUazOxyeTBmK,1647751152,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=70379aa6-aa54-46b5-bf7b-e7105e4c8e13
6L1WpH8BXUazOxyeIwnx,1647729580,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
L_mNpn8BXUazOxyeGzAk,1647766737,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
gfA9pn8BXUazOxyexCsy,1647761537,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
WdjgpX8BXUazOxyeqU-M,1647755436,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
COQRpn8BXUazOxyec5Fx,1647758634,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
nQXRpn8BXUazOxyeGtRR,1647771193,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
WO86pn8BXUazOxyee8uX,1647761323,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
px5rp38BXUazOxyeGZ0W,1647781282,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
kB90p38BXUazOxyeAtLw,1647781870,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
7wffpn8BXUazOxyeGWR0,1647772110,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
Os-DpX8BXUazOxyeUhwx,1647749318,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
Ac1zpX8BXUazOxyehnGG,1647748281,checkoutservice-0,log_checkoutservice-service_application,"severity: info, message: payment went through (transaction_id: ca7d92b2-3f49-4e66-935f-46fabbd87608)"
c8P9pH8BXUazOxyeK-nf,1647740527,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '9SIQT8TOJO', 'OLJCESPC7Z', '66VCHSJNUP', '6E92ZMYYFZ']"
edfZpX8BXUazOxyeY3HS,1647754960,recommendationservice-0,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', '0PUK6V6EV0', '66VCHSJNUP', '1YMWWN1N4O', 'L9ECAV7KIM']"
otCLpX8BXUazOxyelAHj,1647749859,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
LtCOpX8BXUazOxyeZlGj,1647750045,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
97xPpH8BXUazOxyeY9kI,1647729138,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
EMUWpX8BXUazOxyevoFc,1647742202,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
mwTGpn8BXUazOxyeXxym,1647770491,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
E71YpH8BXUazOxyetBvK,1647729750,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
O9S0pX8BXUazOxyeGE8A,1647752515,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', '1YMWWN1N4O', 'L9ECAV7KIM', '0PUK6V6EV0', '66VCHSJNUP']"
w9jgpX8BXUazOxyeV0Qq,1647755416,frontend-0,log_frontend-service_application,"severity: info, message: home"
w9S6pX8BXUazOxyezf21,1647752956,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
XdCPpX8BXUazOxyeMWbp,1647750097,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
nLJbo38BXUazOxye3Yo2,1647713172,redis-cart-0,log_redis-cart-service_application,RDB: 0 MB of memory used by copy-on-write
LLSpo38BXUazOxyeD-jp,1647718234,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
WyTxp38BXUazOxyevu0H,1647790108,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
KPmMpn8BXUazOxyelg1e,1647766703,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
68G9pH8BXUazOxyemnsH,1647736361,cartservice-0,log_cartservice-service_application,     Request finished in 0.9273ms 200 application/grpc
aeQSpn8BXUazOxyezu1C,1647758722,frontend-0,log_frontend-service_application,"severity: debug, message: view user cart"
N8UPpX8BXUazOxyeeALn,1647741726,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
TrxBpH8BXUazOxyeKXWz,1647728206,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
we86pn8BXUazOxye-9gy,1647761355,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
BATLpn8BXUazOxye_eFp,1647770858,cartservice-0,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
n-ggpn8BXUazOxyej7zz,1647759624,frontend-1,log_frontend-service_application,"severity: debug, message: serving product page"
X_Vppn8BXUazOxye4Yut,1647764429,cartservice-1,log_cartservice-service_application,     Request finished in 0.606ms 200 application/grpc
