log_id,timestamp,cmdb_id,log_name,value
SIqypX8B2wYFm91xa9HT,1647752400,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 1 ""-"" ""grpc-go/1.31.0"" ""75b53f28-ae72-9a06-9804-dfd883fa38ee"" ""currencyservice:7000"" ""172.20.10.164:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.100.151:60908 10.68.122.6:7000 172.20.100.151:56764 - default"
c9Ymp38B2wYFm91xlCvI,1647776795,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 783 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.100.187:50990 10.68.231.153:4000 172.20.100.187:34636 - -"
y4OJpX8B2wYFm91xZYXo,1647749717,shippingservice-0,log_shippingservice-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 1132 0 0 0 ""-"" ""Go-http-client/1.1"" ""f934915b-22ef-93a7-9ce4-324f6a02d130"" ""jaeger-collector:14268"" ""172.20.100.182:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.10.181:46170 10.68.141.49:14268 172.20.10.181:59302 - default"
zttNp38B2wYFm91xW6JH,1647779337,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 5 5 ""-"" ""grpc-go/1.31.0"" ""c87e724a-9af1-9bee-95a1-87b8501246fd"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.10.138:41906 10.68.60.8:3550 172.20.10.138:43290 - default"
Mp0cpn8B2wYFm91xLmy0,1647759337,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 4 3 ""-"" ""grpc-go/1.31.0"" ""ae28be96-1b26-9cd6-8ebf-8ecd7ea85742"" ""recommendationservice:8080"" ""172.20.10.182:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.10.183:60924 10.68.145.147:8080 172.20.10.183:55108 - default"
ftxRp38B2wYFm91xgSF4,1647779601,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 1 ""-"" ""grpc-go/1.31.0"" ""f85c353c-f227-94c0-938b-a9191113e326"" ""currencyservice:7000"" ""172.20.10.148:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.183:55376 10.68.122.6:7000 172.20.10.183:53860 - default"
nFJ1o38B2wYFm91xvndE,1647714869,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 2076 0 0 0 ""-"" ""Go-http-client/1.1"" ""8ccda642-3b21-9ee4-957a-93c5749d5111"" ""jaeger-collector:14268"" ""172.20.100.182:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.100.187:37138 10.68.141.49:14268 172.20.100.187:55410 - default"
mFwQpH8B2wYFm91xD7-O,1647724987,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 762 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.189:33044 10.68.231.153:4000 172.20.10.189:35600 - -"
SN1dp38B2wYFm91x1YL1,1647780417,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 4 3 ""-"" ""grpc-go/1.31.0"" ""9034de36-52b2-96f0-a4b3-2dc6bbe64e6e"" ""recommendationservice:8080"" ""172.20.10.182:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.10.183:60924 10.68.145.147:8080 172.20.10.183:55108 - default"
cZsTpn8B2wYFm91xxMC8,1647758783,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""f05e46be-577d-9f18-a9fe-ec41a65ccb82"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" inbound|3550|| 127.0.0.6:34678 172.20.100.187:3550 172.20.100.151:33732 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
peLTp38B2wYFm91xGsmc,1647788101,frontend-1,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 3036 0 2 2 ""-"" ""Go-http-client/1.1"" ""8f452afb-56c0-9998-a541-6f7c7d6c36c5"" ""jaeger-collector:14268"" ""172.20.100.182:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.10.183:45644 10.68.141.49:14268 172.20.10.183:33230 - default"
h7qApn8B2wYFm91xygUi,1647765930,cartservice-2,log_cartservice-envoy_gateway,"""POST /hipstershop.CartService/GetCart HTTP/2"" 200 - via_upstream - ""-"" 43 75 1 1 ""-"" ""grpc-go/1.31.0"" ""676a6c61-5743-9737-a0f1-f4718cf97000"" ""cartservice:7070"" ""172.20.100.157:7070"" inbound|7070|| 127.0.0.6:59357 172.20.100.157:7070 172.20.10.141:54664 outbound_.7070_._.cartservice.ts.svc.cluster.local default"
j1BFo38B2wYFm91x8hwA,1647711735,adservice-2,log_adservice-envoy_gateway,"""GET /metrics HTTP/1.1"" 200 - via_upstream - ""-"" 0 5719 8 7 ""-"" ""Prometheus/2.12.0"" ""f6ce2437-693b-9ee0-8c6c-047ac5c63cd6"" ""adservice.ts:8088"" ""172.20.100.150:8088"" inbound|8088|| 127.0.0.6:33016 172.20.100.150:8088 172.20.100.137:42816 - default"
tU9Bo38B2wYFm91xiOVn,1647711447,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""1c3e9a40-9f0e-9545-a956-20ed8d619f84"" ""currencyservice:7000"" ""172.20.10.154:7000"" inbound|7000|| 127.0.0.6:58179 172.20.10.154:7000 172.20.100.151:37372 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
ZmwepX8B2wYFm91xi-MV,1647742710,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 17 1 1 ""-"" ""grpc-go/1.31.0"" ""fc7cc178-5d15-99ab-926b-ad689d5ef3bc"" ""currencyservice:7000"" ""172.20.10.148:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.183:55376 10.68.122.6:7000 172.20.10.183:53860 - default"
vbyKpn8B2wYFm91xZDOC,1647766560,currencyservice-1,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 0 ""-"" ""grpc-go/1.31.0"" ""d33075bc-5c25-9a29-a7a8-1dc938d98b25"" ""currencyservice:7000"" ""172.20.10.148:7000"" inbound|7000|| 127.0.0.6:60169 172.20.10.148:7000 172.20.10.138:37916 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
2I_XpX8B2wYFm91xB9z9,1647754803,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""57408f51-a923-9431-a3de-14fa502a77b7"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" inbound|3550|| 127.0.0.6:34678 172.20.100.187:3550 172.20.10.182:49932 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
SWBXpH8B2wYFm91x_z4a,1647729697,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 768 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.189:38700 10.68.231.153:4000 172.20.10.189:41256 - -"
FFnDo38B2wYFm91x7w1M,1647719997,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 5 5 ""-"" ""grpc-go/1.31.0"" ""a9079fe0-d568-9522-b39a-ffe321a61a20"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.100.151:38474 10.68.60.8:3550 172.20.100.151:59906 - default"
6MW1pn8B2wYFm91xehDP,1647769378,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 0 ""-"" ""grpc-go/1.31.0"" ""e155db88-9ce7-973e-807f-e3de956439ef"" ""currencyservice:7000"" ""172.20.10.154:7000"" inbound|7000|| 127.0.0.6:60173 172.20.10.154:7000 172.20.10.138:60580 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
CYaapX8B2wYFm91xM4OV,1647750812,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 4 3 ""-"" ""grpc-go/1.31.0"" ""9e4b7752-d171-9290-a56f-6b8bfe7abbb6"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" inbound|3550|| 127.0.0.6:34678 172.20.100.187:3550 172.20.100.151:33732 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
9omqpX8B2wYFm91xbnDH,1647751879,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CartService/GetCart HTTP/2"" 200 - via_upstream - ""-"" 43 75 1 1 ""-"" ""grpc-go/1.31.0"" ""d2768f2c-80d2-9162-940e-2e82e7552c4d"" ""cartservice:7070"" ""172.20.10.135:7070"" outbound|7070||cartservice.ts.svc.cluster.local 172.20.10.183:47220 10.68.145.247:7070 172.20.10.183:60042 - default"
nYmspX8B2wYFm91xxNdX,1647752028,adservice-0,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 307 0 0 0 ""-"" ""okhttp/3.14.7"" ""f7a2345f-5c99-90d8-a9d0-4a43068e640b"" ""jaeger-collector:9411"" ""172.20.100.182:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.10.180:44014 10.68.141.49:9411 172.20.10.180:41296 - default"
sIijpX8B2wYFm91xQCTn,1647751412,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""0f151e2e-a864-90ec-97eb-f52f2744e7e3"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" inbound|3550|| 127.0.0.6:34678 172.20.100.187:3550 172.20.10.183:41414 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
u8zhpn8B2wYFm91x5Vca,1647772288,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 777 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.189:53286 10.68.231.153:4000 172.20.10.189:55842 - -"
8VJvo38B2wYFm91xCB9x,1647714434,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 17 1 1 ""-"" ""grpc-go/1.31.0"" ""35f1142f-3acc-9c19-99bd-75e4e208f3b3"" ""currencyservice:7000"" ""172.20.10.148:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.138:37916 10.68.122.6:7000 172.20.10.138:45684 - default"
VLFgpn8B2wYFm91xKBYp,1647763792,frontend-2,log_frontend-envoy_gateway,"""GET / HTTP/1.1"" 200 - via_upstream - ""-"" 0 10680 27 27 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""ec61f32c-a01b-9b6c-9091-dc977275ecb7"" ""frontend.ts:80"" ""172.20.100.151:8080"" inbound|8080|| 127.0.0.6:37723 172.20.100.151:8080 172.20.10.190:52286 - default"
-147pH8B2wYFm91xfdty,1647727828,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 158 4 4 ""-"" ""grpc-go/1.31.0"" ""3fd761b0-07e7-954b-b190-7ce290b88c49"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.100.151:33732 10.68.60.8:3550 172.20.100.151:59906 - default"
KE4so38B2wYFm91xUZ2e,1647710064,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 4 4 ""-"" ""grpc-go/1.31.0"" ""84440666-dab9-9d36-a97c-ceb4c08a2197"" ""recommendationservice:8080"" ""172.20.10.152:8080"" inbound|8080|| 127.0.0.6:34779 172.20.10.152:8080 172.20.10.138:57942 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
W7Fhpn8B2wYFm91xf5Xa,1647763875,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""50ac57fc-201d-950f-a829-a27342cf527d"" ""productcatalogservice:3550"" ""172.20.10.147:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.10.183:50896 10.68.60.8:3550 172.20.10.183:44886 - default"
YKtPpn8B2wYFm91x2Bgm,1647762721,frontend-2,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 9450 0 0 0 ""-"" ""Go-http-client/1.1"" ""0cdcc8a8-ed15-916f-b92d-9617dd404385"" ""jaeger-collector:14268"" ""172.20.100.182:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.100.151:36464 10.68.141.49:14268 172.20.100.151:60286 - default"
T5oLpn8B2wYFm91x0TFK,1647758257,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 142 4 4 ""-"" ""grpc-go/1.31.0"" ""203db1af-5cb2-91bf-9c48-89dd045ec62c"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" inbound|3550|| 127.0.0.6:58331 172.20.10.189:3550 172.20.10.174:57000 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
NJ8lpn8B2wYFm91x31im,1647759968,currencyservice-0,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 0 ""-"" ""grpc-go/1.31.0"" ""02bafe2b-1172-9ff5-80ff-566ab4be6171"" ""currencyservice:7000"" ""172.20.10.164:7000"" inbound|7000|| 127.0.0.6:51496 172.20.10.164:7000 172.20.100.151:60908 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
A83vpn8B2wYFm91xcuIX,1647773176,frontend-0,log_frontend-envoy_gateway,"""POST /setCurrency HTTP/1.1"" 302 - via_upstream - ""-"" 17 0 0 0 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""ca87be99-f829-953d-883e-4a05d8259f8f"" ""frontend.ts:80"" ""172.20.10.138:8080"" inbound|8080|| 127.0.0.6:57385 172.20.10.138:8080 172.20.10.190:55418 - default"
mJgDpn8B2wYFm91x1K7l,1647757740,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 5 4 ""-"" ""grpc-go/1.31.0"" ""695fc12a-9e17-99db-8af8-7e26c08a39a9"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.10.183:43192 10.68.60.8:3550 172.20.10.183:44886 - default"
bLqDpn8B2wYFm91xUpQH,1647766091,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 19 1 1 ""-"" ""grpc-go/1.31.0"" ""1b8c5696-737b-98ad-8212-95a4b81a2655"" ""currencyservice:7000"" ""172.20.10.154:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.183:38498 10.68.122.6:7000 172.20.10.183:53860 - default"
gpTtpX8B2wYFm91xAC-X,1647756246,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 779 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.189:58770 10.68.231.153:4000 172.20.10.189:33092 - -"
k1SNo38B2wYFm91xVzBR,1647716416,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 4 3 ""-"" ""grpc-go/1.31.0"" ""6991e5eb-6842-9cea-9e49-1fbde64e0a9e"" ""productcatalogservice:3550"" ""172.20.10.147:3550"" inbound|3550|| 127.0.0.6:44077 172.20.10.147:3550 172.20.10.183:50896 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
Ps7wpn8B2wYFm91xzxj-,1647773265,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 768 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.100.187:60646 10.68.231.153:4000 172.20.100.187:44292 - -"
QV9CpH8B2wYFm91xGzCC,1647728267,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 5 4 ""-"" ""grpc-go/1.31.0"" ""3575b227-4524-93ec-883e-ee3db36884f7"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" inbound|3550|| 127.0.0.6:58331 172.20.10.189:3550 172.20.10.138:47238 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
SVrko38B2wYFm91xJZ1s,1647722109,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 768 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.100.187:51502 10.68.231.153:4000 172.20.100.187:35148 - -"
11Fro38B2wYFm91xm_ML,1647714204,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 6 6 ""-"" ""grpc-go/1.31.0"" ""82ad05c2-d9df-997e-af2e-31b0b2527924"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.10.138:41906 10.68.60.8:3550 172.20.10.138:43290 - default"
rWoOpX8B2wYFm91xJfNz,1647741639,currencyservice-1,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 0 ""-"" ""grpc-go/1.31.0"" ""ddbf77ec-6734-9002-be5b-076f452476f9"" ""currencyservice:7000"" ""172.20.10.148:7000"" inbound|7000|| 127.0.0.6:60169 172.20.10.148:7000 172.20.10.138:37916 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
w2XDpH8B2wYFm91xZ3KE,1647736736,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 797 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.147:57600 10.68.231.153:4000 172.20.10.147:51418 - -"
Y7l9pn8B2wYFm91xxweB,1647765731,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 1 ""-"" ""grpc-go/1.31.0"" ""59558874-c34b-9c60-8a41-2ca993afb02b"" ""currencyservice:7000"" ""172.20.10.148:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.183:55376 10.68.122.6:7000 172.20.10.183:53860 - default"
Mo3FpX8B2wYFm91x1gt-,1647753680,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.AdService/GetAds HTTP/2"" 200 - via_upstream - ""-"" 5 145 3 3 ""-"" ""grpc-go/1.31.0"" ""c47826fc-fc99-94a0-804c-1a07ac7e36d3"" ""adservice:9555"" ""172.20.10.162:9555"" outbound|9555||adservice.ts.svc.cluster.local 172.20.10.183:48276 10.68.125.243:9555 172.20.10.183:54868 - default"
x8Kjpn8B2wYFm91xESFk,1647768177,adservice-1,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 308 0 0 0 ""-"" ""okhttp/3.14.7"" ""21d49cca-03c8-9820-9095-0b732fa1f3ca"" ""jaeger-collector:9411"" ""172.20.100.182:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.10.162:35220 10.68.141.49:9411 172.20.10.162:33612 - default"
2YehpX8B2wYFm91xTMR5,1647751284,frontend-0,log_frontend-envoy_gateway,"""GET /product/66VCHSJNUP HTTP/1.1"" 200 - via_upstream - ""-"" 0 7969 50 50 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""f7b51e1e-9d06-9385-8f28-eb99d0cbee53"" ""frontend.ts:80"" ""172.20.10.138:8080"" inbound|8080|| 127.0.0.6:50254 172.20.10.138:8080 172.20.10.190:51470 - default"
1ISNpX8B2wYFm91xDC4a,1647749957,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 4 4 ""-"" ""grpc-go/1.31.0"" ""8f1b87d8-29b0-91d4-b202-980cad055086"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.100.151:38474 10.68.60.8:3550 172.20.100.151:59906 - default"
vMOspn8B2wYFm91x7rej,1647768821,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 5 5 ""-"" ""grpc-go/1.31.0"" ""3d912972-03b9-9382-837a-4be00bcc34fe"" ""productcatalogservice:3550"" ""172.20.100.187:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.10.138:41906 10.68.60.8:3550 172.20.10.138:43290 - default"
v8Oqpn8B2wYFm91xTklb,1647768647,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 3 3 ""-"" ""grpc-go/1.31.0"" ""d7d7edfb-bd5e-9a4f-aecb-3d007d9bcecf"" ""productcatalogservice:3550"" ""172.20.10.147:3550"" inbound|3550|| 127.0.0.6:44077 172.20.10.147:3550 172.20.10.183:50896 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
83RFpX8B2wYFm91xKBjD,1647745240,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 67 65 4 4 ""-"" ""grpc-go/1.31.0"" ""58503458-4e51-9078-811f-96308a411f33"" ""recommendationservice:8080"" ""172.20.10.177:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.100.151:42054 10.68.145.147:8080 172.20.100.151:56690 - default"
L5wXpn8B2wYFm91xU3Tc,1647759016,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 1 ""-"" ""grpc-go/1.31.0"" ""cb4dbeaa-0114-9384-bce5-34b152193b73"" ""currencyservice:7000"" ""172.20.10.148:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.10.183:55376 10.68.122.6:7000 172.20.10.183:53860 - default"
04B6pX8B2wYFm91xSczM,1647748727,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.10.156:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.10.147:49196 10.68.231.153:4000 172.20.10.147:43014 - -"
XoeepX8B2wYFm91xHDTv,1647751068,adservice-0,log_adservice-envoy_gateway,"""POST /hipstershop.AdService/GetAds HTTP/2"" 200 - via_upstream - ""-"" 15 97 2 2 ""-"" ""grpc-go/1.31.0"" ""d5288300-9b98-92ad-88b6-025845b2b686"" ""adservice:9555"" ""172.20.10.180:9555"" inbound|9555|| 127.0.0.6:60677 172.20.10.180:9555 172.20.10.138:57324 outbound_.9555_._.adservice.ts.svc.cluster.local default"
qNMSp38B2wYFm91x1D7H,1647775493,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.CartService/GetCart HTTP/2"" 200 - via_upstream - ""-"" 43 5 2 1 ""-"" ""grpc-go/1.31.0"" ""ef135571-0e66-9889-b9f4-f038ac1a03df"" ""cartservice:7070"" ""172.20.10.166:7070"" outbound|7070||cartservice.ts.svc.cluster.local 172.20.100.151:54860 10.68.145.247:7070 172.20.100.151:33672 - default"
mNINp38B2wYFm91xi3Xe,1647775148,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 4 4 ""-"" ""grpc-go/1.31.0"" ""5fe86a76-cf4f-9716-8c8e-eb7c83e5ab28"" ""productcatalogservice:3550"" ""172.20.10.189:3550"" inbound|3550|| 127.0.0.6:39565 172.20.10.189:3550 172.20.10.183:43192 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
Po7RpX8B2wYFm91xlsji,1647754447,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 142 5 4 ""-"" ""grpc-go/1.31.0"" ""1c7e7a69-7671-906e-bf1c-0b34eaf8b345"" ""productcatalogservice:3550"" ""172.20.10.147:3550"" inbound|3550|| 127.0.0.6:44077 172.20.10.147:3550 172.20.100.151:33628 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
Qs3npn8B2wYFm91xDTdq,1647772627,adservice-1,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 305 0 0 0 ""-"" ""okhttp/3.14.7"" ""4d2d0345-095e-9eef-b976-2229ddbe8db8"" ""jaeger-collector:9411"" ""172.20.100.182:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.10.162:59450 10.68.141.49:9411 172.20.10.162:33612 - default"
