log_id,timestamp,cmdb_id,log_name,value
FtAIpn8BmS57GQLkgO5d,1647758045,adservice-0,log_adservice-service_application,at io.grpc.Contexts$ContextualizedServerCallListener.onHalfClose(Contexts.java:86)
wehYpn8BmS57GQLkgx_5,1647763289,cartservice-0,log_cartservice-service_application,     Request finished in 0.615ms 200 application/grpc
EDoap38BmS57GQLkBXsS,1647775973,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['9SIQT8TOJO', 'L9ECAV7KIM', '6E92ZMYYFZ', '2ZYFJ3GM2N', '0PUK6V6EV0']"
0zMNp38BmS57GQLkztPR,1647775172,currencyservice-1,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GNsspn8BmS57GQLkFCGG,1647760378,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
OnNBpH8BmS57GQLkNIWJ,1647728210,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
yIDCpH8BmS57GQLkcehD,1647736677,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerCallImpl$ServerStreamListenerImpl.halfClosed(ServerCallImpl.java:331)
CrSlpX8BmS57GQLkMJQ3,1647751538,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
xQWqpn8BmS57GQLkB_6d,1647768635,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
OW4OqH8BmS57GQLkjuGl,1647791998,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
vWS1o38BmS57GQLk9u1s,1647719082,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mEM0p38BmS57GQLkgftJ,1647777709,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
GqqEpX8BmS57GQLk_fAJ,1647749429,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
SveIpn8BmS57GQLkoGX_,1647766444,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
AYb1pH8BmS57GQLkN6KE,1647740006,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
2HZhpH8BmS57GQLk29JW,1647730346,adservice-0,log_adservice-service_application,at hipstershop.AdService.access$400(AdService.java:64)
Jg_Dpn8BmS57GQLkx0b9,1647770322,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
4yPwpn8BmS57GQLkWGyP,1647773241,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
jkY7p38BmS57GQLkUzAr,1647778155,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
bM7_pX8BmS57GQLkZ1FU,1647757450,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
y6VypX8BmS57GQLkGlk9,1647748190,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
AA_Fpn8BmS57GQLkBLGH,1647770403,adservice-0,log_adservice-service_application,
G_mOpn8BmS57GQLk2ZkA,1647766851,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=6198ad92-93a8-46a8-9337-1a383996676b
tmO3p38BmS57GQLkWRzS,1647786283,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
EJIvpX8BmS57GQLkct3A,1647743823,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
MJxRpX8BmS57GQLkzVC2,1647746074,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
X7KdpX8BmS57GQLksVCb,1647751048,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
58v1pX8BmS57GQLkBUhk,1647756770,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
ugCcpn8BmS57GQLku0Jj,1647767761,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
Xl1yo38BmS57GQLk0kcM,1647714682,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
Dp1XpX8BmS57GQLk0f0Q,1647746468,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
hm0HqH8BmS57GQLkYsEj,1647791528,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
BbiwpX8BmS57GQLk4QOd,1647752305,adservice-0,log_adservice-service_application,at io.grpc.stub.ServerCalls$UnaryServerCallHandler$UnaryServerCallListener.onHalfClose(ServerCalls.java:172)
0oTfpH8BmS57GQLk1UDY,1647738601,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
w7iypX8BmS57GQLkA1N8,1647752379,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
SnM7pH8BmS57GQLkdwpz,1647727830,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
HOxmpn8BmS57GQLkTPYz,1647764195,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
s_R_pn8BmS57GQLk2cdD,1647765870,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
ggixpn8BmS57GQLk4PwC,1647769148,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
FFmAp38BmS57GQLkWLSk,1647782679,shippingservice-0,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
ZdYcpn8BmS57GQLkkqLC,1647759362,currencyservice-0,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
hD4kp38BmS57GQLksra3,1647776672,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:23)
YrOipX8BmS57GQLkH6kM,1647751338,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
SHVXpH8BmS57GQLkjakY,1647729673,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
lupfpn8BmS57GQLkbTSG,1647763744,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ss8Cpn8BmS57GQLknD_y,1647757661,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener$SimpleForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:40)
Pi0Bp38BmS57GQLkphET,1647774376,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
FcntpX8BmS57GQLkbC1e,1647756274,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
lvqRpn8BmS57GQLkjpnV,1647767028,frontend-1,log_frontend-service_application,"severity: warning, message: failed to retrieve ads"
8986pn8BmS57GQLk0Fga,1647761346,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
nW8apH8BmS57GQLkpiu9,1647725680,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
qppKpX8BmS57GQLk8nD5,1647745624,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
fHAnpH8BmS57GQLkm66l,1647726526,adservice-0,log_adservice-service_application,EVERE: Exception while executing runnable io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed@61968483
dw7Bpn8BmS57GQLkXkwj,1647770163,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
yeRKpn8BmS57GQLk9QrZ,1647762403,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
zBTPpn8BmS57GQLkppft,1647771100,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
dDILp38BmS57GQLkSXHy,1647775006,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['OLJCESPC7Z', 'L9ECAV7KIM', 'LS4PSXUNUM', '9SIQT8TOJO', '2ZYFJ3GM2N']"
-8v0pX8BmS57GQLkHwPr,1647756712,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
1FFep38BmS57GQLkmAyh,1647780465,adservice-0,log_adservice-service_application,
Ja6QpX8BmS57GQLkDDiI,1647750153,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
v1pco38BmS57GQLkyobv,1647713239,frontend-0,log_frontend-service_application,"severity: debug, message: request complete"
6Nklpn8BmS57GQLkExlz,1647759921,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
lz0gp38BmS57GQLkECWE,1647776369,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
suRLpn8BmS57GQLkmj0M,1647762445,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
yfJ5pn8BmS57GQLklOEo,1647765459,cartservice-0,log_cartservice-service_application,     Request finished in 0.8616ms 200 application/grpc
_PBwpn8BmS57GQLkbzIo,1647764857,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
t5tOpX8BmS57GQLkgWk3,1647745857,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mVUro38BmS57GQLkTvge,1647709996,cartservice-2,log_cartservice-service_application,etCartAsync called with userId=402ea3ed-d097-4131-8a28-d3d019165ac5
zOJFpn8BmS57GQLkUF0Q,1647762032,adservice-0,log_adservice-service_application,at io.grpc.ForwardingServerCallListener$SimpleForwardingServerCallListener.onHalfClose(ForwardingServerCallListener.java:40)
kk3pon8BmS57GQLk0g8t,1647705704,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
tfF2pn8BmS57GQLkcvZT,1647765253,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
STgVp38BmS57GQLkhAw9,1647775677,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
SFh7p38BmS57GQLk87dU,1647782389,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
84kOpX8BmS57GQLkld0G,1647741668,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
KSn6pn8BmS57GQLkmiGz,1647773914,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
SDAHp38BmS57GQLkSzEw,1647774744,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
rOZSpn8BmS57GQLkhFRS,1647762899,adservice-0,log_adservice-service_application,"ar 20, 2022 7:54:59 AM io.grpc.internal.SerializingExecutor run"
9J5ZpX8BmS57GQLkJVk4,1647746554,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
Ty0Cp38BmS57GQLkg48m,1647774433,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=68a94d2b-f587-4da3-8d4c-f4df7fe17f27
ZQ7Bpn8BmS57GQLkdVrL,1647770169,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=d6f577d1-1cd2-44ba-898a-9dc38bf625b9
OJlHpX8BmS57GQLkk4FU,1647745402,frontend-0,log_frontend-service_application,"severity: info, message: home"
zI4ipX8BmS57GQLk_V1i,1647743006,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
pbGapX8BmS57GQLk5nyD,1647750864,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
IiPwpn8BmS57GQLkzrIm,1647773272,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
3IPapH8BmS57GQLkIJXC,1647738231,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['L9ECAV7KIM', '6E92ZMYYFZ', 'OLJCESPC7Z', '0PUK6V6EV0', '1YMWWN1N4O']"
EUY9p38BmS57GQLkcubW,1647778294,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
gqJnpX8BmS57GQLkkVbN,1647747500,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
APmPpn8BmS57GQLkldYy,1647766900,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
YrGcpX8BmS57GQLkYe2r,1647750963,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
wGv4o38BmS57GQLkq_LN,1647723452,adservice-0,log_adservice-service_application,at hipstershop.AdService.access$400(AdService.java:64)
I1uKp38BmS57GQLkhui3,1647783346,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
AhXRpn8BmS57GQLkfDDF,1647771219,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
jwCcpn8BmS57GQLk4lZZ,1647767772,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
QaZ2pX8BmS57GQLkZ522,1647748474,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
me1mpn8BmS57GQLktSTo,1647764221,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
2uNKpn8BmS57GQLkad4V,1647762366,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
ybGZpX8BmS57GQLk5Ch1,1647750797,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
PVl-p38BmS57GQLk417D,1647782583,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
iu1ppn8BmS57GQLkK_0n,1647764382,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
VTILp38BmS57GQLkUXa0,1647775008,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
vVRqp38BmS57GQLkjWGT,1647781251,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
5Bzipn8BmS57GQLkbhgn,1647772329,frontend-2,log_frontend-service_application,"severity: debug, message: view user cart"
N5c-pX8BmS57GQLkmgUK,1647744815,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:166)
wLizpX8BmS57GQLkgb7h,1647752477,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
Jr3EpX8BmS57GQLk1Kxp,1647753612,cartservice-1,log_cartservice-service_application,     Request finished in 0.5969ms 200 application/grpc
00xOp38BmS57GQLkf0e6,1647779412,cartservice-1,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
-fN8pn8BmS57GQLkkMWm,1647765653,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
cZMxpX8BmS57GQLkfYRk,1647743955,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
TxPMpn8BmS57GQLkQCVr,1647770875,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
YowZpX8BmS57GQLkVCgn,1647742372,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
RZMxpX8BmS57GQLkWHjG,1647743946,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
2w2_pn8BmS57GQLkv5fv,1647770056,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
maqEpX8BmS57GQLk2eN7,1647749416,shippingservice-2,log_shippingservice-service_application,"severity: info, message: [GetQuote] received request"
wE3qon8BmS57GQLkcyf5,1647705745,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
pwWopn8BmS57GQLkKU0R,1647768511,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=7955057e-2a63-4d54-946d-12c1580ba9f2
WYsXpX8BmS57GQLkd8Ns,1647742250,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
e3uMpH8BmS57GQLkh3ug,1647733145,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
yUIup38BmS57GQLkeQq4,1647777314,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
zfaGpn8BmS57GQLkq9Xm,1647766317,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
Sqd4pX8BmS57GQLkGRsy,1647748583,currencyservice-1,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
D0Mzp38BmS57GQLkGYPU,1647777616,cartservice-1,log_cartservice-service_application,     Request finished in 0.5693ms 200 application/grpc
2hrepn8BmS57GQLkPh4V,1647772053,cartservice-1,log_cartservice-service_application,etCartAsync called with userId=c2950251-1db0-402e-a294-884837e64360
jVMWo38BmS57GQLkYxqN,1647708625,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
q4cDpX8BmS57GQLkUaxj,1647740929,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
56VxpX8BmS57GQLk0EU8,1647748173,adservice-0,log_adservice-service_application,at java.lang.Thread.run(Thread.java:748)
HPmNpn8BmS57GQLk1Ryq,1647766786,currencyservice-1,log_currencyservice-service_application,"severity: info, message: received conversion request"
15Y8pX8BmS57GQLk75Lc,1647744706,frontend-2,log_frontend-service_application,"severity: debug, message: request complete"
E2Ogo38BmS57GQLkPB_Y,1647717657,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
R5lGpX8BmS57GQLkPCKw,1647745316,cartservice-0,log_cartservice-service_application,"ddItemAsync called with userId=90f31fe6-cda2-4550-92b4-40109b3d0742, productId=OLJCESPC7Z, quantity=4"
-IgHpX8BmS57GQLkQWWE,1647741186,shippingservice-1,log_shippingservice-service_application,"severity: info, message: [GetQuote] completed request"
4eZSpn8BmS57GQLko1-n,1647762905,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
hWXOp38BmS57GQLkE3hK,1647787772,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
5mwBpH8BmS57GQLk99OD,1647724064,adservice-0,log_adservice-service_application,at hipstershop.AdService$AdServiceImpl.getAds(AdService.java:161)
PEc_p38BmS57GQLkP3_5,1647778411,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=1e5d5c39-5996-49ff-adce-b831aafed89a
LMXhpX8BmS57GQLkBc0Y,1647755460,cartservice-1,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
uLm1pX8BmS57GQLkFy2_,1647752581,cartservice-0,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/AddItem'
i7m2pX8BmS57GQLkzaiB,1647752693,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
U7KfpX8BmS57GQLkh99U,1647751169,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
1vBwpn8BmS57GQLkpkI_,1647764873,frontend-2,log_frontend-service_application,"severity: debug, message: setting currency"
-1Jkp38BmS57GQLkQ6W7,1647780838,frontend-1,log_frontend-service_application,"severity: debug, message: request started"
m9oppn8BmS57GQLkG0dA,1647760184,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
dZErpX8BmS57GQLkITQW,1647743541,cartservice-1,log_cartservice-service_application,     Request finished in 0.6417ms 200 application/grpc
1Qaspn8BmS57GQLki-jJ,1647768798,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
erarpX8BmS57GQLkMF9g,1647751933,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
vV6Vp38BmS57GQLkOmev,1647784048,frontend-2,log_frontend-service_application,"severity: debug, message: request started"
QBzipn8BmS57GQLkvEF8,1647772350,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
00xQp38BmS57GQLkSdEE,1647779530,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
FvJ4pn8BmS57GQLkQ4Dh,1647765372,currencyservice-2,log_currencyservice-service_application,"severity: info, message: Getting supported currencies..."
aWbbp38BmS57GQLkLNlJ,1647788631,recommendationservice-1,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['1YMWWN1N4O', 'LS4PSXUNUM', '9SIQT8TOJO', '2ZYFJ3GM2N', '6E92ZMYYFZ']"
qfiLpn8BmS57GQLkrVVh,1647766644,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
m7OipX8BmS57GQLkkcsa,1647751367,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
8xDFpn8BmS57GQLk7wBk,1647770462,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerImpl$JumpToApplicationThreadServerStreamListener$1HalfClosed.runInContext(ServerImpl.java:817)
18TcpX8BmS57GQLkNnD7,1647755144,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
ecHSpX8BmS57GQLk4r8c,1647754533,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
P5U6pX8BmS57GQLkd_At,1647744544,cartservice-2,log_cartservice-service_application,     Executing endpoint 'gRPC - /hipstershop.CartService/GetCart'
Vt87pn8BmS57GQLkspmK,1647761402,cartservice-0,log_cartservice-service_application,etCartAsync called with userId=f88c5d8f-907c-493b-b7eb-bca248da8f73
krGapX8BmS57GQLkt221,1647750852,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
-lYxo38BmS57GQLk3a4u,1647710426,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
NYgGpX8BmS57GQLk1FFg,1647741161,frontend-2,log_frontend-service_application,"severity: debug, message: setting currency"
dPR-pn8BmS57GQLkf1yd,1647765780,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
mFqFp38BmS57GQLk5NkE,1647783042,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
Wbq4pX8BmS57GQLkWBoy,1647752794,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
82XRp38BmS57GQLkhtMe,1647787996,cartservice-1,log_cartservice-service_application,     Request finished in 0.5925ms 200 application/grpc
70Q1p38BmS57GQLkJTN3,1647777751,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
xMnupX8BmS57GQLkFFc-,1647756315,adservice-0,log_adservice-service_application,at hipstershop.AdService.access$400(AdService.java:64)
A_6Zpn8BmS57GQLkQ3wE,1647767534,adservice-0,log_adservice-service_application,at hipstershop.AdService.getAdsByCategory(AdService.java:186)
rWbTp38BmS57GQLkOwOZ,1647788110,cartservice-1,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
ApIupX8BmS57GQLkKFpb,1647743739,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
T2jip38BmS57GQLkkgCC,1647789116,frontend-0,log_frontend-service_application,"severity: debug, message: request started"
RsnspX8BmS57GQLkzwju,1647756231,adservice-0,log_adservice-service_application,at io.grpc.internal.ServerCallImpl$ServerStreamListenerImpl.halfClosed(ServerCallImpl.java:331)
Lb3DpX8BmS57GQLkQjjC,1647753509,currencyservice-0,log_currencyservice-service_application,"severity: info, message: received conversion request"
qAGfpn8BmS57GQLkxcMk,1647767962,cartservice-1,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
uFITo38BmS57GQLkyL1j,1647708455,adservice-0,log_adservice-service_application,ava.lang.NullPointerException
LCwBp38BmS57GQLkMNJa,1647774346,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
HnuPpH8BmS57GQLk-ufq,1647733371,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
i6VypX8BmS57GQLkn4EX,1647748224,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[1]
JHl7pH8BmS57GQLktJ5-,1647732039,cartservice-2,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[1]
6RLLpn8BmS57GQLky-di,1647770845,cartservice-0,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/AddItem'
WMrypX8BmS57GQLkI3Pu,1647756583,recommendationservice-2,log_recommendationservice-service_application,"severity: INFO, message: [Recv ListRecommendations] product_ids=['2ZYFJ3GM2N', 'OLJCESPC7Z', '66VCHSJNUP', '1YMWWN1N4O', 'L9ECAV7KIM']"
OLatpX8BmS57GQLkIOuN,1647752060,currencyservice-2,log_currencyservice-service_application,"severity: info, message: conversion request successful"
umnpp38BmS57GQLk1yd4,1647789591,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
7ayLpX8BmS57GQLkvO-w,1647749871,cartservice-2,log_cartservice-service_application,     Request starting HTTP/2 POST http://cartservice:7070/hipstershop.CartService/GetCart application/grpc 
z9INpn8BmS57GQLkVkjp,1647758364,adservice-0,log_adservice-service_application,at hipstershop.AdServiceGrpc$MethodHandlers.invoke(AdServiceGrpc.java:217)
5F2Pp38BmS57GQLk3w0k,1647783696,frontend-2,log_frontend-service_application,"severity: debug, message: serving product page"
nhTOpn8BmS57GQLk9l6u,1647771053,currencyservice-2,log_currencyservice-service_application,"severity: info, message: received conversion request"
gFh7p38BmS57GQLkKog9,1647782337,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Routing.EndpointMiddleware[0]
mu1npn8BmS57GQLkWm9e,1647764264,adservice-0,log_adservice-service_application,at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
355apX8BmS57GQLk8drO,1647746672,currencyservice-0,log_currencyservice-service_application,"severity: info, message: conversion request successful"
r3l3pH8BmS57GQLkoUZ3,1647731773,frontend-0,log_frontend-service_application,"severity: debug, message: serving product page"
Mj4lp38BmS57GQLkSegf,1647776711,cartservice-0,log_cartservice-service_application,[40m[32minfo[39m[22m[49m: Microsoft.AspNetCore.Hosting.Diagnostics[2]
T1-bp38BmS57GQLk2rlF,1647784480,cartservice-2,log_cartservice-service_application,     Executed endpoint 'gRPC - /hipstershop.CartService/GetCart'
