log_id,timestamp,cmdb_id,log_name,value
B2rto38BmS57GQLkBljH,1647722690,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 3 2 ""-"" ""grpc-go/1.31.0"" ""1bd7eb8d-3c15-91f4-909c-a82e004ec59d"" ""recommendationservice:8080"" ""172.20.8.71:8080"" inbound|8080|| 127.0.0.6:39631 172.20.8.71:8080 172.20.8.66:43904 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
Uetkpn8BmS57GQLkJPWX,1647764052,cartservice-2,log_cartservice-envoy_gateway,"""POST /hipstershop.CartService/AddItem HTTP/2"" 200 - via_upstream - ""-"" 59 5 1 1 ""-"" ""grpc-go/1.31.0"" ""c92c7df2-1f69-917b-9217-2fc7f9f2afea"" ""cartservice:7070"" ""172.20.8.118:7070"" inbound|7070|| 127.0.0.6:44125 172.20.8.118:7070 172.20.8.66:44076 outbound_.7070_._.cartservice.ts.svc.cluster.local default"
sBHIpn8BmS57GQLkbibm,1647770619,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 4 4 ""-"" ""grpc-go/1.31.0"" ""4793474c-6fa2-95ff-a8d6-9fee519a9506"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" inbound|3550|| 127.0.0.6:39159 172.20.8.68:3550 172.20.8.105:38966 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
9WKbo38BmS57GQLkp7zd,1647717351,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 157 4 4 ""-"" ""grpc-go/1.31.0"" ""fb02c6b9-e142-9541-84fa-7a5b724411b0"" ""productcatalogservice:3550"" ""172.20.8.93:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.123:53812 10.68.16.165:3550 172.20.8.123:36352 - default"
AUEup38BmS57GQLkI-qy,1647777292,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 4 4 ""-"" ""grpc-go/1.31.0"" ""bd981e78-526e-9a58-8303-53dd8a1d6b2e"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.66:35440 10.68.16.165:3550 172.20.8.66:60356 - default"
V1AFo38BmS57GQLkFcSD,1647707486,shippingservice-1,log_shippingservice-envoy_gateway,"""POST /hipstershop.ShippingService/GetQuote HTTP/2"" 200 - via_upstream - ""-"" 21 14 0 0 ""-"" ""grpc-go/1.31.0"" ""3d206d90-f8e3-97a5-9d4d-d4c0fa837932"" ""shippingservice:50051"" ""172.20.8.85:50051"" inbound|50051|| 127.0.0.6:54811 172.20.8.85:50051 172.20.8.123:33558 outbound_.50051_._.shippingservice.ts.svc.cluster.local default"
b1Upo38BmS57GQLkF6Wu,1647709851,frontend-2,log_frontend-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 4789 0 0 0 ""-"" ""Go-http-client/1.1"" ""62aae136-643b-9512-afe5-19a1e33b1b56"" ""jaeger-collector:14268"" ""172.20.88.16:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.8.123:41370 10.68.243.50:14268 172.20.8.123:60976 - default"
Wwq1pn8BmS57GQLkSx5e,1647769369,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 768 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.68:34042 10.68.243.67:4000 172.20.8.68:51278 - -"
9tAHpn8BmS57GQLkJI7R,1647757955,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""9305bd4b-7f33-9b87-b06c-149437c0adde"" ""currencyservice:7000"" ""172.20.8.98:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.66:37822 10.68.155.95:7000 172.20.8.66:57584 - default"
8-hZpn8BmS57GQLklW_q,1647763358,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""d08263ba-515b-961d-9ac5-ef1d388c58a5"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" inbound|3550|| 127.0.0.6:39159 172.20.8.68:3550 172.20.8.105:38966 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
omv3p38BmS57GQLkxFVc,1647790503,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""ffef79bb-2fd9-9b94-9f06-34bf53758727"" ""currencyservice:7000"" ""172.20.8.115:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.123:48866 10.68.155.95:7000 172.20.8.123:54134 - default"
ldgjpn8BmS57GQLkm7HW,1647759816,adservice-1,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 307 0 0 0 ""-"" ""okhttp/3.14.7"" ""3a67c72f-2f79-9ef9-8b31-ad4ccfd4f5d7"" ""jaeger-collector:9411"" ""172.20.88.16:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.8.99:41820 10.68.243.50:9411 172.20.8.99:53146 - default"
xNYcpn8BmS57GQLkk6SC,1647759361,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 777 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.93:37800 10.68.243.67:4000 172.20.8.93:54634 - -"
KGXPp38BmS57GQLkGZJw,1647787832,currencyservice-0,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 0 0 ""-"" ""grpc-go/1.31.0"" ""147265e8-9395-9c73-8894-742bad08de59"" ""currencyservice:7000"" ""172.20.8.115:7000"" inbound|7000|| 127.0.0.6:46755 172.20.8.115:7000 172.20.8.123:48866 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
M5AopX8BmS57GQLkkDsF,1647743364,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""0abd17e7-5803-995b-8c43-1387f25dc722"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" inbound|3550|| 127.0.0.6:43859 172.20.8.107:3550 172.20.8.71:49330 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
tqmApX8BmS57GQLkb5d3,1647749128,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 169 5 4 ""-"" ""grpc-go/1.31.0"" ""1cdebc2b-11e2-972b-9428-c4d35a398254"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" inbound|3550|| 127.0.0.6:37525 172.20.8.68:3550 172.20.8.123:39610 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
4warpn8BmS57GQLkgX4N,1647768729,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 4 4 ""-"" ""grpc-go/1.31.0"" ""366e0cf0-2661-9e0a-a56e-d79a1726b450"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" inbound|3550|| 127.0.0.6:37525 172.20.8.68:3550 172.20.8.122:57248 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
VQKjpn8BmS57GQLkL_cQ,1647768181,frontend-0,log_frontend-envoy_gateway,"""GET /product/L9ECAV7KIM HTTP/1.1"" 200 - via_upstream - ""-"" 0 7997 43 43 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""21740dc4-b9cf-98a8-bf35-5f595ebd5cb2"" ""frontend.ts:80"" ""172.20.8.66:8080"" inbound|8080|| 127.0.0.6:49343 172.20.8.66:8080 172.20.188.247:43906 - default"
Idorpn8BmS57GQLkcPPo,1647760335,frontend-0,log_frontend-envoy_gateway,"""GET /product/L9ECAV7KIM HTTP/1.1"" 200 - via_upstream - ""-"" 0 8008 46 46 ""-"" ""k6/0.26.2 (https://k6.io/)"" ""3dd03d6b-87c8-9cc9-b408-6d98d139a64f"" ""frontend.ts:80"" ""172.20.8.66:8080"" inbound|8080|| 127.0.0.6:60801 172.20.8.66:8080 172.20.188.247:32994 - default"
eGXQp38BmS57GQLktb73,1647787943,currencyservice-2,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 19 18 0 0 ""-"" ""grpc-go/1.31.0"" ""c5ef2c77-3d53-9684-9ea9-e439b9159496"" ""currencyservice:7000"" ""172.20.8.98:7000"" inbound|7000|| 127.0.0.6:57533 172.20.8.98:7000 172.20.8.123:56510 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
8ywBp38BmS57GQLkLNB7,1647774343,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""5caa3301-0fc1-9fde-b235-3e2526fd6f31"" ""currencyservice:7000"" ""172.20.8.92:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.66:42280 10.68.155.95:7000 172.20.8.66:57584 - default"
CzcUp38BmS57GQLkKFKt,1647775586,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 1 ""-"" ""grpc-go/1.31.0"" ""b832bbd4-5ea0-9be6-bc95-20ff275e7cd0"" ""currencyservice:7000"" ""172.20.8.98:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.105:57072 10.68.155.95:7000 172.20.8.105:35494 - default"
lXNApH8BmS57GQLkQ25b,1647728144,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 4 4 ""-"" ""grpc-go/1.31.0"" ""55746d65-1b73-9ffd-86ed-e849f495b4d4"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.66:35440 10.68.16.165:3550 172.20.8.66:60356 - default"
5qZ3pX8BmS57GQLkQ9p9,1647748527,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 1 ""-"" ""grpc-go/1.31.0"" ""ae1256ac-d8d5-92e1-8739-392e56d1a097"" ""currencyservice:7000"" ""172.20.8.92:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.105:58904 10.68.155.95:7000 172.20.8.105:35494 - default"
wbarpX8BmS57GQLk6JKM,1647751974,productcatalogservice-2,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 3 3 ""-"" ""grpc-go/1.31.0"" ""8915780c-eecd-90c3-8ae5-070311981cf6"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" inbound|3550|| 127.0.0.6:43859 172.20.8.107:3550 172.20.8.123:54878 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
uBjapn8BmS57GQLkS0D1,1647771796,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 55 65 3 3 ""-"" ""grpc-go/1.31.0"" ""0735fbe0-bba1-9010-bbb4-f313ad7b74cf"" ""recommendationservice:8080"" ""172.20.8.124:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.8.66:34554 10.68.176.130:8080 172.20.8.66:36386 - default"
Q_F0pn8BmS57GQLkjmtT,1647765121,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.93:36918 10.68.243.67:4000 172.20.8.93:53752 - -"
XvBypn8BmS57GQLkkdjZ,1647764992,currencyservice-0,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 19 18 0 0 ""-"" ""grpc-go/1.31.0"" ""73a90e18-c65b-986b-9c24-cba750465955"" ""currencyservice:7000"" ""172.20.8.115:7000"" inbound|7000|| 127.0.0.6:46755 172.20.8.115:7000 172.20.8.105:53660 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
2UY8p38BmS57GQLkp6NR,1647778236,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 5 5 ""-"" ""grpc-go/1.31.0"" ""b9d0d562-7556-9c65-8c0f-f2ed2baba367"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.105:44102 10.68.16.165:3550 172.20.8.105:51748 - default"
TvyWpn8BmS57GQLkLuzb,1647767331,adservice-0,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 308 0 0 0 ""-"" ""okhttp/3.14.7"" ""03d55e2a-f838-9da9-8d34-c6fdece2f63f"" ""jaeger-collector:9411"" ""172.20.88.16:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.8.121:50210 10.68.243.50:9411 172.20.8.121:34644 - default"
_6Z3pX8BmS57GQLkp_nL,1647748554,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 1 ""-"" ""grpc-go/1.31.0"" ""d4df8c72-a843-9a34-ae9a-6b5eabc2ab46"" ""currencyservice:7000"" ""172.20.8.92:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.66:42280 10.68.155.95:7000 172.20.8.66:57584 - default"
7xrepn8BmS57GQLksEUO,1647772082,currencyservice-0,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 17 0 0 ""-"" ""grpc-go/1.31.0"" ""fac0213e-4489-9959-9db3-d8a5af51146e"" ""currencyservice:7000"" ""172.20.8.115:7000"" inbound|7000|| 127.0.0.6:46755 172.20.8.115:7000 172.20.8.66:53038 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
jah8pX8BmS57GQLkrXG_,1647748883,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/GetSupportedCurrencies HTTP/2"" 200 - via_upstream - ""-"" 5 170 1 1 ""-"" ""grpc-go/1.31.0"" ""6378c3e2-5164-9818-b228-95132a135a61"" ""currencyservice:7000"" ""172.20.8.98:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.66:37822 10.68.155.95:7000 172.20.8.66:57584 - default"
SjkXp38BmS57GQLkpzE-,1647775817,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""d6bc7462-319f-93ee-8e20-94621318cd68"" ""currencyservice:7000"" ""172.20.8.98:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.105:57072 10.68.155.95:7000 172.20.8.105:35494 - default"
HeNKpn8BmS57GQLkfecQ,1647762372,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 162 4 4 ""-"" ""grpc-go/1.31.0"" ""277aced4-4a8e-9425-b826-d02d0858aa46"" ""productcatalogservice:3550"" ""172.20.8.93:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.123:53812 10.68.16.165:3550 172.20.8.123:36352 - default"
HEQ3p38BmS57GQLkLeNJ,1647777880,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 147 5 4 ""-"" ""grpc-go/1.31.0"" ""4b8e83b6-d9d7-9295-872d-9efc9894e66f"" ""productcatalogservice:3550"" ""172.20.8.93:3550"" inbound|3550|| 127.0.0.6:41806 172.20.8.93:3550 172.20.8.66:40674 outbound_.3550_._.productcatalogservice.ts.svc.cluster.local default"
vRbUpn8BmS57GQLkfjlA,1647771416,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 4 4 ""-"" ""grpc-go/1.31.0"" ""7ca3a9a8-07ab-9cbc-9312-c75d5744b0e8"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.66:35440 10.68.16.165:3550 172.20.8.66:60356 - default"
GG8fpH8BmS57GQLk6Ojw,1647726021,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""POST /api/traces HTTP/1.1"" 202 - via_upstream - ""-"" 3904 0 0 0 ""-"" ""Go-http-client/1.1"" ""4fc952ac-8938-9d49-94b4-6fcfb724507d"" ""jaeger-collector:14268"" ""172.20.88.16:14268"" outbound|14268||jaeger-collector.ts.svc.cluster.local 172.20.8.93:53878 10.68.243.50:14268 172.20.8.93:42190 - default"
tsz4pX8BmS57GQLkYD8w,1647756983,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 171 4 4 ""-"" ""grpc-go/1.31.0"" ""1dcb046e-00a8-9b24-b0ae-e20122eb9de9"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.66:43508 10.68.16.165:3550 172.20.8.66:60356 - default"
8fR-pn8BmS57GQLkl2AT,1647765779,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 3 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.68:47408 10.68.243.67:4000 172.20.8.68:36412 - -"
HPeHpn8BmS57GQLktR9L,1647766379,productcatalogservice-1,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.68:55024 10.68.243.67:4000 172.20.8.68:44028 - -"
7K-UpX8BmS57GQLkJ3Rs,1647750416,recommendationservice-1,log_recommendationservice-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-python/1.30.0 grpc-c/10.0.0 (manylinux; chttp2)"" ""2f8fad85-1ac4-948c-a6c5-ae829a5e0368"" ""productcatalogservice:3550"" ""172.20.8.93:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.124:35108 10.68.16.165:3550 172.20.8.124:59600 - default"
wMbipX8BmS57GQLkQivV,1647755541,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/ListProducts HTTP/2"" 200 - via_upstream - ""-"" 5 1396 0 0 ""-"" ""grpc-go/1.31.0"" ""47deec73-1fb3-97c3-9736-5539eb4b791a"" ""productcatalogservice:3550"" ""172.20.8.68:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.123:39610 10.68.16.165:3550 172.20.8.123:36352 - default"
4xrepn8BmS57GQLk_WDc,1647772101,checkoutservice-2,log_checkoutservice-envoy_gateway,"""POST /hipstershop.ShippingService/ShipOrder HTTP/2"" 200 - via_upstream - ""-"" 104 25 1 1 ""-"" ""grpc-go/1.31.0"" ""2ddf09f9-214a-99cd-a6ae-c28ebc30ea15"" ""shippingservice:50051"" ""172.20.8.85:50051"" outbound|50051||shippingservice.ts.svc.cluster.local 172.20.8.69:47212 10.68.174.164:50051 172.20.8.69:60834 - default"
A3qIpH8BmS57GQLkMPPs,1647732861,adservice-0,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 307 0 0 0 ""-"" ""okhttp/3.14.7"" ""54327bd1-7759-95a4-a883-7717a364eb93"" ""jaeger-collector:9411"" ""172.20.88.16:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.8.121:42882 10.68.243.50:9411 172.20.8.121:34644 - default"
Fmjbo38BmS57GQLkmVEc,1647721544,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 19 0 0 ""-"" ""grpc-go/1.31.0"" ""830e6b47-2ffc-9efa-a3df-3846d58e418a"" ""currencyservice:7000"" ""172.20.8.98:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.66:37822 10.68.155.95:7000 172.20.8.66:57584 - default"
iJU3pX8BmS57GQLkszWH,1647744360,recommendationservice-2,log_recommendationservice-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 67 65 3 2 ""-"" ""grpc-go/1.31.0"" ""b2ed50b7-eadd-972f-9bcc-44f753690f68"" ""recommendationservice:8080"" ""172.20.8.71:8080"" inbound|8080|| 127.0.0.6:43378 172.20.8.71:8080 172.20.8.105:51212 outbound_.8080_._.recommendationservice.ts.svc.cluster.local default"
Cij4pn8BmS57GQLk6DLF,1647773802,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 1 1 ""-"" ""grpc-go/1.31.0"" ""90f5b0e9-9019-949b-bd8b-4492a7dac438"" ""currencyservice:7000"" ""172.20.8.92:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.123:57668 10.68.155.95:7000 172.20.8.123:54134 - default"
iu9upn8BmS57GQLk-MJh,1647764755,frontend-1,log_frontend-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""c5b36dfe-5e3e-96df-b73e-392849c0c96c"" ""currencyservice:7000"" ""172.20.8.115:7000"" outbound|7000||currencyservice.ts.svc.cluster.local 172.20.8.105:53660 10.68.155.95:7000 172.20.8.105:35494 - default"
8LOjpX8BmS57GQLkBe_N,1647751391,productcatalogservice-0,log_productcatalogservice-envoy_gateway,"""- - -"" 0 - - - ""-"" 298 790 4 - ""-"" ""-"" ""-"" ""-"" ""172.20.188.237:4000"" outbound|4000||basic-tidb-external.tidb-cluster.svc.cluster.local 172.20.8.93:36058 10.68.243.67:4000 172.20.8.93:52892 - -"
eqBhpX8BmS57GQLkAHmO,1647747071,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.AdService/GetAds HTTP/2"" 200 - via_upstream - ""-"" 15 97 3 3 ""-"" ""grpc-go/1.31.0"" ""9513941c-0170-91f2-9748-b2dc4f372268"" ""adservice:9555"" ""172.20.8.99:9555"" outbound|9555||adservice.ts.svc.cluster.local 172.20.8.123:45468 10.68.40.87:9555 172.20.8.123:52090 - default"
WcfmpX8BmS57GQLknWmG,1647755826,adservice-1,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 308 0 0 0 ""-"" ""okhttp/3.14.7"" ""b665bf77-f5ef-926a-89f3-7ce4a74ac8c0"" ""jaeger-collector:9411"" ""172.20.88.16:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.8.99:35836 10.68.243.50:9411 172.20.8.99:53146 - default"
E5lGpX8BmS57GQLkDRUd,1647745302,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.CartService/GetCart HTTP/2"" 200 - via_upstream - ""-"" 43 5 2 1 ""-"" ""grpc-go/1.31.0"" ""dc9bb808-c6cc-9986-9004-809fa9809384"" ""cartservice:7070"" ""172.20.8.102:7070"" outbound|7070||cartservice.ts.svc.cluster.local 172.20.8.123:58308 10.68.146.80:7070 172.20.8.123:49846 - default"
yHVSpH8BmS57GQLkAx_T,1647729305,currencyservice-1,log_currencyservice-envoy_gateway,"""POST /hipstershop.CurrencyService/Convert HTTP/2"" 200 - via_upstream - ""-"" 25 18 0 0 ""-"" ""grpc-go/1.31.0"" ""3d6b211f-977e-9fb4-9579-758eb4a39e89"" ""currencyservice:7000"" ""172.20.8.92:7000"" inbound|7000|| 127.0.0.6:54528 172.20.8.92:7000 172.20.8.123:57668 outbound_.7000_._.currencyservice.ts.svc.cluster.local default"
J2Gqp38BmS57GQLk6o7N,1647785462,frontend-2,log_frontend-envoy_gateway,"""POST /hipstershop.AdService/GetAds HTTP/2"" 200 - via_upstream - ""-"" 16 159 3 2 ""-"" ""grpc-go/1.31.0"" ""a1c00a52-f3fb-9d11-8b50-ad95a432fad7"" ""adservice:9555"" ""172.20.8.99:9555"" outbound|9555||adservice.ts.svc.cluster.local 172.20.8.123:45468 10.68.40.87:9555 172.20.8.123:52090 - default"
wAq1pn8BmS57GQLkKBAQ,1647769361,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.RecommendationService/ListRecommendations HTTP/2"" 200 - via_upstream - ""-"" 67 65 4 3 ""-"" ""grpc-go/1.31.0"" ""ccf9c5f8-ddb0-9d15-84cf-2e39b47cbfd3"" ""recommendationservice:8080"" ""172.20.8.124:8080"" outbound|8080||recommendationservice.ts.svc.cluster.local 172.20.8.66:34554 10.68.176.130:8080 172.20.8.66:36386 - default"
W0xQp38BmS57GQLka9z1,1647779534,frontend-0,log_frontend-envoy_gateway,"""POST /hipstershop.ProductCatalogService/GetProduct HTTP/2"" 200 - via_upstream - ""-"" 17 176 5 5 ""-"" ""grpc-go/1.31.0"" ""245a1463-7ecd-9587-b431-19a7fb188408"" ""productcatalogservice:3550"" ""172.20.8.107:3550"" outbound|3550||productcatalogservice.ts.svc.cluster.local 172.20.8.66:35440 10.68.16.165:3550 172.20.8.66:60356 - default"
HaV0pX8BmS57GQLkQfww,1647748331,adservice-0,log_adservice-envoy_gateway,"""POST /api/v2/spans HTTP/1.1"" 202 - via_upstream - ""-"" 306 0 0 0 ""-"" ""okhttp/3.14.7"" ""34f591ee-49e1-9ce9-a61b-c686a89c7286"" ""jaeger-collector:9411"" ""172.20.88.16:9411"" outbound|9411||jaeger-collector.ts.svc.cluster.local 172.20.8.121:50210 10.68.243.50:9411 172.20.8.121:34644 - default"
